"zip5","PCSA"
"61285","19045000500"
"61299","17161020200"
"61301","17099963200"
"61310","17099961900"
"61311","17099963900"
"61312","17011965400"
"61313","17099963900"
"61314","17011965400"
"61315","17011965100"
"61316","17099963200"
"61317","17011965400"
"61318","17099961900"
"61319","17105960400"
"61320","17011965100"
"61321","17099963200"
"61322","17011965100"
"61323","17011965400"
"61324","17103000300"
"61325","17099962300"
"61326","17155954500"
"61327","17155954500"
"61328","17011965400"
"61329","17011965100"
"61330","17011965400"
"61331","17099961900"
"61332","17099963200"
"61333","17105960400"
"61334","17099963200"
"61335","17155954500"
"61336","17155954500"
"61337","17011965100"
"61338","17011965400"
"61340","17155954500"
"61341","17099962300"
"61342","17099961900"
"61344","17011965400"
"61345","17011965400"
"61346","17011965400"
"61348","17099963200"
"61349","17011965400"
"61350","17099962300"
"61353","17099961900"
"61354","17099963200"
"61356","17011965400"
"61358","17099963200"
"61359","17011965100"
"61360","17099962300"
"61361","17011965400"
"61362","17011965100"
"61363","17155954500"
"61364","17099963900"
"61367","17099961900"
"61368","17011965400"
"61369","17123961100"
"61370","17099963200"
"61371","17099961900"
"61372","17099963200"
"61373","17099962300"
"61374","17011965400"
"61375","17123961100"
"61376","17011965400"
"61377","17123961100"
"61378","17099961900"
"61379","17011965400"
"613MH","17155954500"
"61401","17095000600"
"61402","17095000600"
"61410","17095000600"
"61411","17109010700"
"61412","17131040300"
"61413","17095000600"
"61414","17095000600"
"61415","17057953000"
"61416","17109010700"
"61417","17187870200"
"61418","19057000800"
"61419","17095000600"
"61420","17109010700"
"61421","17175951500"
"61422","17109010100"
"61423","17095000600"
"61424","17143003700"
"61425","19057000800"
"61426","17175951500"
"61427","17057953400"
"61428","17095000600"
"61430","17095000600"
"61431","17057953000"
"61432","17057952800"
"61433","17057952800"
"61434","17073030300"
"61435","17095000600"
"61436","17095000600"
"61437","19057000800"
"61438","17109010700"
"61439","17095000600"
"61440","17109010700"
"61441","17109010700"
"61442","17131040300"
"61443","17073031000"
"61447","17187870400"
"61448","17095000600"
"61449","17175951500"
"61450","17109010700"
"61451","17143003800"
"61452","17169970200"
"61453","17187870400"
"61454","17071973500"
"61455","17109010700"
"61458","17095000600"
"61459","17109010700"
"61460","17071973500"
"61462","17095000600"
"61465","17131040300"
"61466","17131040300"
"61467","17095000600"
"61468","17095000600"
"61469","19057000800"
"61470","17109010100"
"61471","17071973500"
"61472","17095000600"
"61473","17187870200"
"61474","17095000600"
"61475","17109010700"
"61476","17131040300"
"61477","17109010700"
"61478","17187870200"
"61479","17175951500"
"61480","17071973500"
"61482","17109010700"
"61483","17175951500"
"61484","17169970200"
"61485","17095000600"
"61486","17131040300"
"61488","17095000600"
"61489","17095000600"
"61490","17095000600"
"61491","17175951500"
"614MH","19057000800"
"61501","17169970200"
"61516","17203030200"
"61517","17143001600"
"61519","17057953400"
"61520","17057953400"
"61523","17143003700"
"61524","17125956500"
"61525","17143001600"
"61526","17143003700"
"61528","17143001600"
"61529","17143001600"
"61530","17203030601"
"61531","17057952800"
"61532","17125956500"
"61533","17179021702"
"61534","17179021702"
"61535","17179021606"
"61536","17143001600"
"61537","17143003700"
"61539","17179021702"
"61540","17143003700"
"61541","17123961100"
"61542","17125956500"
"61543","17125956500"
"61544","17057953000"
"61545","17203030400"
"61546","17179021702"
"61547","17143001600"
"61548","17203030400"
"61550","17179021606"
"61552","17143001600"
"61553","17057952800"
"61554","17179021702"
"61555","17179021702"
"61558","17179021702"
"61559","17143003800"
"61560","17155954500"
"61561","17203030300"
"61562","17143003700"
"61563","17125956500"
"61564","17179021702"
"61565","17143003700"
"61567","17125956500"
"61568","17179021702"
"61569","17143001600"
"61570","17203030400"
"61571","17179021201"
"61572","17095000600"
"61601","17143001600"
"61602","17143001600"
"61603","17143001600"
"61604","17143001600"
"61605","17143001600"
"61606","17143001600"
"61607","17143001600"
"61610","17143001600"
"61611","17179021201"
"61612","17143001600"
"61613","17143001600"
"61614","17143001600"
"61615","17143001600"
"61616","17143001600"
"61625","17143001600"
"61629","17143001600"
"61630","17143001600"
"61633","17143001600"
"61634","17143001600"
"61635","17179021201"
"61636","17143001600"
"61637","17143001600"
"61638","17143001600"
"61639","17143001600"
"61641","17143001600"
"61643","17143001600"
"61650","17143001600"
"61651","17143001600"
"61652","17143001600"
"61653","17143001600"
"61654","17143001600"
"61655","17143001600"
"61656","17143001600"
"61701","17113001800"
"61702","17113001800"
"61704","17113001800"
"61705","17113001800"
"61709","17113001800"
"61710","17113001800"
"61720","17053962000"
"61721","17179022000"
"61722","17113001800"
"61723","17107953400"
"61724","17113005501"
"61725","17203030601"
"61726","17113001800"
"61727","17039971700"
"61728","17053962000"
"61729","17203030601"
"61730","17053962000"
"61731","17113001800"
"61732","17113001800"
"61733","17179021606"
"61734","17179021702"
"61735","17039971700"
"61736","17113001800"
"61737","17113001800"
"61738","17203030700"
"61739","17105961000"
"61740","17105960400"
"61741","17105960900"
"61742","17203030601"
"61743","17105960400"
"61744","17113001800"
"61745","17113001800"
"61747","17179022000"
"61748","17113001800"
"61749","17039971700"
"61750","17039971700"
"61751","17107953400"
"61752","17113005501"
"61753","17113001800"
"61754","17113001800"
"61755","17179021606"
"61756","17115002000"
"61758","17113001800"
"61759","17179022000"
"61760","17203030200"
"61761","17113001800"
"61764","17105960700"
"61769","17105960900"
"61770","17113001800"
"61771","17203030700"
"61772","17113001800"
"61773","17053962000"
"61774","17113001800"
"61775","17105961000"
"61776","17113001800"
"61777","17039971700"
"61778","17039971700"
"61790","17113001800"
"61791","17113001800"
"61799","17113001800"
"617MH","17039971700"
"61801","17019005300"
"61802","17019005300"
"61803","17019005300"
"61810","17183000800"
"61811","17183000800"
"61812","17183000800"
"61813","17147954600"
"61814","17183000800"
"61815","17019001204"
"61816","17019010800"
"61817","17183000800"
"61818","17147954600"
"61820","17019001204"
"61821","17019001204"
"61822","17019001204"
"61824","17019001204"
"61825","17019001204"
"61826","17019001204"
"61830","17147954600"
"61831","17183000800"
"61832","17183000800"
"61833","17183000800"
"61834","17183000800"
"61839","17147954600"
"61840","17053962000"
"61841","17183000800"
"61842","17039971700"
"61843","17053962000"
"61844","17183000800"
"61845","17053962000"
"61846","17183000800"
"61847","17019001204"
"61848","17183000800"
"61849","17019010800"
"61850","17183000800"
"61851","17019001204"
"61852","17019010800"
"61853","17019010601"
"61854","17147954600"
"61855","17147954600"
"61856","17147954600"
"61857","17183000800"
"61858","17183000800"
"61859","17019005300"
"61862","17019001204"
"61863","17019001204"
"61864","17019001204"
"61865","17183000800"
"61866","17019001204"
"61870","17183000800"
"61871","17019005300"
"61872","17019001204"
"61873","17019005300"
"61874","17019005300"
"61875","17019001204"
"61876","17183000800"
"61877","17019010800"
"61878","17019001204"
"61880","17019001204"
"61882","17039971700"
"61883","17183000800"
"61884","17147954600"
"618MH","17039971700"
"61910","17041952400"
"61911","17139976900"
"61912","17029000400"
"61913","17139976900"
"61914","17139977200"
"61917","17045070400"
"61919","17019001204"
"61920","17029000400"
"61924","17045070400"
"61925","17115002000"
"61928","17139976900"
"61929","17147954600"
"61930","17041952400"
"61931","17029000400"
"61932","17045070400"
"61933","17045070400"
"61936","17147954600"
"61937","17139977200"
"61938","17029000400"
"61940","17045070400"
"61941","17041952400"
"61942","17041952400"
"61943","17029000400"
"61944","17045070400"
"61949","17045070400"
"61951","17139977200"
"61953","17041952400"
"61955","17045070400"
"61956","17019001204"
"61957","17173959300"
"619MH","17139977200"
"62001","17117957200"
"62002","17119402100"
"62006","17013951300"
"62009","17135957700"
"62010","17119402100"
"62011","17051950800"
"62012","17119402100"
"62013","17013951300"
"62014","17119402100"
"62015","17135957700"
"62016","17061974000"
"62017","17135957900"
"62018","17119402100"
"62019","17005951300"
"62021","17119402100"
"62022","17119402100"
"62023","17135957700"
"62024","17119402100"
"62025","17119403533"
"62026","17119403533"
"62027","17061974000"
"62028","17119402100"
"62030","17083010401"
"62031","17083010401"
"62032","17135957900"
"62033","17135957700"
"62034","17119403533"
"62035","17119402100"
"62036","17013951300"
"62037","17083010401"
"62040","17119404000"
"62044","17061973700"
"62045","17013951300"
"62046","17117957200"
"62047","17013951300"
"62048","17119404000"
"62049","17135957900"
"62050","17061974000"
"62051","17135957900"
"62052","17083010401"
"62053","17013951300"
"62054","17061973700"
"62056","17135957700"
"62058","17117957200"
"62059","17163502800"
"62060","17119404000"
"62061","17119403533"
"62062","17119403533"
"62063","17083010401"
"62065","17013951300"
"62067","17119402100"
"62069","17135957700"
"62070","17013951300"
"62071","17163502800"
"62074","17117957200"
"62075","17135957900"
"62076","17135957900"
"62077","17135957900"
"62078","17061974000"
"62079","17119402100"
"62080","17051950800"
"62081","17061973700"
"62082","17061973700"
"62083","17021958800"
"62084","17119404000"
"62085","17135957700"
"62086","17005951300"
"62087","17119404000"
"62088","17117957200"
"62089","17135957900"
"62090","17119404000"
"62091","17135957700"
"62092","17061973700"
"62093","17135957700"
"62094","17135957900"
"62095","17119402100"
"62097","17117957200"
"62098","17061974000"
"620MH","17013951300"
"62201","17163502800"
"62202","17163502800"
"62203","17163502800"
"62204","17163502800"
"62205","17163502800"
"62206","17163502800"
"62207","17163502800"
"62208","17163501604"
"62214","17189950300"
"62215","17027900300"
"62216","17027900300"
"62217","17157950800"
"62218","17027900300"
"62219","17027900300"
"62220","17163503905"
"62221","17163501604"
"62222","17163501604"
"62223","17163501604"
"62225","17163501604"
"62226","17163501604"
"62230","17027900300"
"62231","17027900402"
"62232","17163501604"
"62233","17157951200"
"62234","17119403533"
"62236","17133600102"
"62237","17145030200"
"62238","17145030200"
"62239","17163503100"
"62240","17163503100"
"62241","17157951200"
"62242","17157950800"
"62243","17163503905"
"62244","17157950800"
"62245","17027900300"
"62246","17005951300"
"62247","17051950800"
"62248","17157950800"
"62249","17119403604"
"62250","17121952700"
"62252","17027900402"
"62253","17005951300"
"62254","17163501604"
"62255","17163501604"
"62256","17133600401"
"62257","17163501604"
"62258","17163501604"
"62259","17157951200"
"62260","17163501604"
"62261","17157950800"
"62262","17005951300"
"62263","17189950300"
"62264","17163503905"
"62265","17027900300"
"62266","17027900300"
"62268","17189950300"
"62269","17163501604"
"62271","17189950300"
"62272","17157951200"
"62273","17005951300"
"62274","17145030200"
"62275","17005951300"
"62277","17157950800"
"62278","17157950800"
"62279","17157950800"
"62280","17077010600"
"62281","17119403604"
"62282","17163501604"
"62284","17005951300"
"62285","17163503905"
"62286","17157950800"
"62288","17157951200"
"62289","17163501604"
"62292","17157950800"
"62293","17027900300"
"62294","17119403533"
"62295","17157950800"
"62297","17157950800"
"62298","17133600401"
"62301","17001000700"
"62305","17001000700"
"62306","17001000700"
"62311","17109010700"
"62312","17149952500"
"62313","17109010700"
"62314","17149952700"
"62316","17109010700"
"62319","17169970200"
"62320","17001000700"
"62321","17109010700"
"62323","17149952700"
"62324","17001000700"
"62325","17001000700"
"62326","17109010700"
"62329","19111490100"
"62330","17109010700"
"62334","17067954100"
"62336","19111490100"
"62338","17001000700"
"62339","17001000700"
"62340","17149952700"
"62341","17067954100"
"62343","17149952500"
"62344","17169970200"
"62345","17149952500"
"62346","17001000700"
"62347","17001000700"
"62348","17001000700"
"62349","17001000700"
"62351","17001000700"
"62352","17149952700"
"62353","17009970500"
"62354","17067954100"
"62355","17149952700"
"62356","17149952500"
"62357","17149952700"
"62358","17067954100"
"62359","17001000700"
"62360","17001000700"
"62361","17149952700"
"62362","17149952700"
"62363","17149952700"
"62365","17001000700"
"62366","17149952500"
"62367","17109010700"
"62370","17149952500"
"62373","17067954100"
"62374","17109010700"
"62375","17009970500"
"62376","17001000700"
"62378","17009970500"
"62379","17067954100"
"62380","17109010700"
"623MH","17149952500"
"62401","17049950700"
"62410","17185957300"
"62411","17049950700"
"62413","17033880300"
"62414","17049950700"
"62417","18083955300"
"62418","17051950800"
"62419","17159978100"
"62420","17023060300"
"62421","17159978100"
"62422","17173959300"
"62423","17023060200"
"62424","17049950700"
"62425","17159978100"
"62426","17025972100"
"62427","17033880300"
"62428","17035972500"
"62431","17173959300"
"62432","17049950700"
"62433","17033880300"
"62434","17025972100"
"62435","17035972500"
"62436","17035972500"
"62438","17173959300"
"62439","18083955300"
"62440","17029000400"
"62441","17023060200"
"62442","17023060300"
"62443","17049950700"
"62444","17049950700"
"62445","17049950700"
"62446","17191955200"
"62447","17049950700"
"62448","17049950700"
"62449","17033880300"
"62450","17159978100"
"62451","17033880300"
"62452","17159978100"
"62454","17033880300"
"62458","17049950700"
"62459","17049950700"
"62460","18083955300"
"62461","17049950700"
"62462","17049950700"
"62463","17049950700"
"62464","17033880300"
"62465","17173959300"
"62466","18083955300"
"62467","17049950700"
"62468","17035972500"
"62469","17049950700"
"62471","17051950800"
"62473","17049950700"
"62474","17023060300"
"62475","17049950700"
"62476","17047956900"
"62477","17023060200"
"62478","17023060200"
"62479","17049950700"
"62480","17049950700"
"62481","17049950700"
"624MH","18083955300"
"62501","17115002000"
"62510","17173959300"
"62512","17107953400"
"62513","17115002000"
"62514","17115002000"
"62515","17167001800"
"62517","17021958300"
"62518","17107953400"
"62519","17107953400"
"62520","17167001800"
"62521","17115002000"
"62522","17115002000"
"62523","17115002000"
"62524","17115002000"
"62525","17115002000"
"62526","17115002000"
"62530","17167001800"
"62531","17021958300"
"62532","17173959100"
"62533","17135957700"
"62534","17173959100"
"62535","17115002000"
"62536","17167001800"
"62537","17115002000"
"62538","17021958300"
"62539","17167001800"
"62540","17021958300"
"62541","17107953400"
"62543","17107953400"
"62544","17173959100"
"62545","17167001800"
"62546","17021958300"
"62547","17021958300"
"62548","17107953400"
"62549","17115002000"
"62550","17173959100"
"62551","17115002000"
"62553","17173959300"
"62554","17115002000"
"62555","17021958300"
"62556","17021958300"
"62557","17021958800"
"62558","17167001800"
"62560","17135957700"
"62561","17167001800"
"62563","17167001800"
"62565","17173959300"
"62567","17021958300"
"62568","17021958300"
"62570","17021958300"
"62571","17173959300"
"62572","17117956400"
"62573","17115002000"
"625MH","17173959300"
"62601","17137951900"
"62610","17137951900"
"62611","17137951900"
"62612","17137951900"
"62613","17129010200"
"62615","17167001800"
"62617","17125956500"
"62618","17017960300"
"62621","17137951900"
"62622","17017960300"
"62624","17169970200"
"62625","17167001800"
"62626","17117956400"
"62627","17137951900"
"62628","17137951900"
"62629","17167001800"
"62630","17117956400"
"62631","17137951900"
"62633","17107953400"
"62634","17107953400"
"62635","17107953400"
"62638","17137951900"
"62639","17169970200"
"62640","17117956400"
"62642","17129010200"
"62643","17107953400"
"62644","17125956500"
"62649","17117956400"
"62650","17137951900"
"62651","17137951900"
"62655","17125956500"
"62656","17107953400"
"62659","17129010200"
"62660","17137951900"
"62661","17167001800"
"62662","17167001800"
"62663","17137951900"
"62664","17107953400"
"62665","17137951900"
"62666","17107953400"
"62667","17117956400"
"62668","17137951900"
"62670","17167001800"
"62671","17107953400"
"62672","17117956400"
"62673","17129010200"
"62674","17117956400"
"62675","17129010200"
"62677","17167001800"
"62681","17169970200"
"62682","17107953400"
"62683","17117956400"
"62684","17167001800"
"62685","17119402100"
"62688","17129010200"
"62689","17167001800"
"62690","17167001800"
"62691","17137951900"
"62692","17137951900"
"62693","17167001800"
"62694","17137951900"
"62695","17137951900"
"626MH","17129010200"
"62701","17167001800"
"62702","17167001800"
"62703","17167001800"
"62704","17167001800"
"62705","17167001800"
"62706","17167001800"
"62707","17167001800"
"62708","17167001800"
"62711","17167001800"
"62712","17167001800"
"62715","17167001800"
"62716","17167001800"
"62719","17167001800"
"62721","17167001800"
"62722","17167001800"
"62723","17167001800"
"62726","17167001800"
"62736","17167001800"
"62739","17167001800"
"62746","17167001800"
"62756","17167001800"
"62757","17167001800"
"62761","17167001800"
"62762","17167001800"
"62763","17167001800"
"62764","17167001800"
"62765","17167001800"
"62766","17167001800"
"62767","17167001800"
"62769","17167001800"
"62776","17167001800"
"62777","17167001800"
"62781","17167001800"
"62786","17167001800"
"62791","17167001800"
"62794","17167001800"
"62796","17167001800"
"62801","17121952700"
"62803","17189950300"
"62805","17055040500"
"62806","17191955200"
"62807","17121952000"
"62808","17189950300"
"62809","17081050500"
"62810","17081050500"
"62811","17185957300"
"62812","17055040500"
"62814","17081050500"
"62815","17047956900"
"62816","17081050500"
"62817","17065973100"
"62818","17185957300"
"62819","17055040300"
"62820","17191955200"
"62821","17193958200"
"62822","17055040300"
"62823","17191955200"
"62824","17025972100"
"62825","17055040300"
"62827","17193958200"
"62828","17081050500"
"62829","17065973100"
"62830","17081050500"
"62831","17189950300"
"62832","17145030400"
"62833","17191955200"
"62834","17193958200"
"62835","17191955200"
"62836","17055040500"
"62837","17191955200"
"62838","17049950700"
"62839","17025972100"
"62840","17055040900"
"62841","17199020500"
"62842","17191955200"
"62843","17191955200"
"62844","17193958200"
"62846","17081050500"
"62848","17189950300"
"62849","17121952000"
"62850","17191955200"
"62851","17191955200"
"62852","17185957300"
"62853","17121952000"
"62854","17121952000"
"62855","17185957300"
"62856","17055040500"
"62857","17049950700"
"62858","17025972100"
"62859","17065973100"
"62860","17055040500"
"62861","17193958200"
"62862","17191955200"
"62863","17185957300"
"62864","17081050500"
"62865","17055040300"
"62866","17081050500"
"62867","17193958200"
"62868","17159978100"
"62869","17193958200"
"62870","17121952000"
"62871","17165956200"
"62872","17081050500"
"62874","17055040900"
"62875","17121952000"
"62876","17189950300"
"62877","17189950300"
"62878","17191955200"
"62879","17025972100"
"62880","17049950700"
"62881","17121952000"
"62882","17121952700"
"62883","17081050500"
"62884","17081050500"
"62885","17051950800"
"62886","17081050500"
"62887","17081050500"
"62888","17145030200"
"62889","17081050500"
"62890","17055040500"
"62891","17055040300"
"62892","17121952000"
"62893","17081050500"
"62894","17081050500"
"62895","17081050500"
"62896","17055040900"
"62897","17055040500"
"62898","17081050500"
"62899","17025972100"
"62901","17199021000"
"62902","17199021000"
"62903","17077010800"
"62905","17181950400"
"62906","17181950400"
"62907","17077010600"
"62908","17127970200"
"62909","17127970200"
"62910","17127970200"
"62912","17181950400"
"62914","17003957800"
"62915","17199020500"
"62916","17077010600"
"62917","17165956200"
"62918","17199021000"
"62919","17069970900"
"62920","17181950400"
"62921","17199020500"
"62922","17199021300"
"62923","17127970200"
"62924","17077010800"
"62926","17181950400"
"62927","17077010800"
"62928","17069970900"
"62930","17165955600"
"62931","17069970900"
"62932","17077010800"
"62933","17199021000"
"62934","17165956200"
"62935","17165956200"
"62938","17069970900"
"62939","17199021300"
"62940","17077010600"
"62941","17003957800"
"62942","17077010600"
"62943","17127970200"
"62946","17165956200"
"62947","17069970900"
"62948","17199020500"
"62949","17199020500"
"62950","17077010600"
"62951","17199020500"
"62952","17181950400"
"62953","17127970200"
"62954","17165956200"
"62955","17069970900"
"62956","17003957800"
"62957","29031881300"
"62958","17077010800"
"62959","17199021300"
"62960","17127970200"
"62961","17181950400"
"62962","29031881300"
"62963","17003957800"
"62964","17003957800"
"62965","17165956200"
"62966","17077010600"
"62967","17199021300"
"62969","29031881300"
"62970","17003957800"
"62971","17077010600"
"62972","17199021300"
"62973","17003957800"
"62974","17199021300"
"62975","17077010600"
"62976","17003957800"
"62977","17165955600"
"62979","17165956200"
"62982","17069970900"
"62983","17199020500"
"62984","17165956200"
"62985","17069970900"
"62987","17069970900"
"62988","29031881300"
"62990","29031881300"
"62992","17003957800"
"62993","29031881300"
"62994","17077010600"
"62995","17127970200"
"62996","17003957800"
"62997","17145030200"
"62998","17181950400"
"62999","17055040900"
"629MH","29031881300"
"63001","29189221502"
"63005","29189215202"
"63006","29189215202"
"63010","29189222000"
"63011","29189215202"
"63012","29189222000"
"63013","29071800300"
"63014","29071800300"
"63015","29071800300"
"63016","29099700401"
"63017","29189215202"
"63019","29099701404"
"63020","29099701404"
"63021","29189215202"
"63022","29189215202"
"63023","29099700401"
"63024","29189215202"
"63025","29189221502"
"63026","29189222000"
"63028","29099701404"
"63030","29221460200"
"63031","29189211334"
"63032","29189211202"
"63033","29189211202"
"63034","29189211202"
"63036","29187950902"
"63037","29071800300"
"63038","29189215202"
"63039","29071800300"
"63040","29189215202"
"63041","29071800902"
"63042","29189213101"
"63043","29189213101"
"63044","29189213101"
"63045","29189213101"
"63047","29099701404"
"63048","29099701404"
"63049","29189222000"
"63050","29099700502"
"63051","29099700401"
"63052","29189222000"
"63053","29189222000"
"63055","29071800300"
"63056","29071800300"
"63057","29189222000"
"63060","29071800902"
"63061","29071800902"
"63065","29099701404"
"63066","29099700401"
"63068","29071800300"
"63069","29071800300"
"63070","29099701404"
"63071","29221460200"
"63072","29071800300"
"63073","29071800300"
"63074","29189213101"
"63077","29071800902"
"63079","29071801102"
"63080","29071801101"
"63084","29071800300"
"63087","29187950902"
"63088","29189215202"
"63089","29071800300"
"63090","29071800300"
"63091","29073960400"
"63099","29189221422"
"63101","29510112400"
"63102","29510112400"
"63103","29510112400"
"63104","29510112400"
"63105","29189215201"
"63106","29510112400"
"63107","29510112400"
"63108","29510112400"
"63109","29189219600"
"63110","29189216800"
"63111","29189222000"
"63112","29510112400"
"63113","29510112400"
"63114","29189214400"
"63115","29510112400"
"63116","29189219600"
"63117","29189216800"
"63118","29510112400"
"63119","29189216800"
"63120","29510112400"
"63121","29189215201"
"63122","29189218201"
"63123","29189219600"
"63124","29189215201"
"63125","29189222000"
"63126","29189222000"
"63127","29189220803"
"63128","29189222000"
"63129","29189222000"
"63130","29189215201"
"63131","29189215201"
"63132","29189215201"
"63133","29510112400"
"63134","29189213101"
"63135","29189211202"
"63136","29189210805"
"63137","29189210805"
"63138","29189210805"
"63139","29189216800"
"63140","29189213101"
"63141","29189215201"
"63143","29189216800"
"63144","29189216800"
"63145","29189213101"
"63146","29189215202"
"63147","29510112400"
"63150","29510112400"
"63151","29189222000"
"63155","29510112400"
"63156","29510112400"
"63157","29510112400"
"63158","29510112400"
"63160","29510112400"
"63163","29510112400"
"63164","29510112400"
"63166","29510112400"
"63167","29189215201"
"63169","29510112400"
"63171","29510112400"
"63177","29510112400"
"63178","29510112400"
"63179","29510112400"
"63180","29510112400"
"63182","29510112400"
"63188","29510112400"
"63190","29510112400"
"63195","29510112400"
"63197","29510112400"
"63198","29189215202"
"63199","29510112400"
"63301","29183310901"
"63302","29183310901"
"63303","29183310901"
"63304","29183311122"
"63330","29163460100"
"63332","29071800300"
"63333","29139970100"
"63334","29163460100"
"63336","29163460100"
"63338","29183311122"
"63339","29163460100"
"63341","29071800300"
"63342","29071800300"
"63343","29113810301"
"63344","29163460100"
"63345","29007950700"
"63346","29183311908"
"63347","29113810301"
"63348","29183311154"
"63349","29113810301"
"63350","29219820102"
"63351","29219820102"
"63352","29007950700"
"63353","29163460100"
"63357","29071800300"
"63359","29163460100"
"63361","29007950700"
"63362","29113810301"
"63363","29073960100"
"63365","29183311154"
"63366","29183312400"
"63367","29183311908"
"63368","29183311154"
"63369","29113810301"
"63370","29113810301"
"63373","29183310901"
"63376","29183312400"
"63377","29113810301"
"63378","29071800300"
"63379","29113810301"
"63381","29219820102"
"63382","29007950700"
"63383","29219820102"
"63384","29139970100"
"63385","29183311908"
"63386","29183310901"
"63387","29113810301"
"63388","29027070500"
"63389","29113810301"
"63390","29219820102"
"633MH","29163460100"
"63401","29173470200"
"63430","29045950300"
"63431","29121960400"
"63432","29199480100"
"63433","29163460100"
"63434","29205450200"
"63435","29111970200"
"63436","29173470300"
"63437","29205450300"
"63438","29111970200"
"63439","29205450200"
"63440","29111970200"
"63441","29163460100"
"63442","29199480100"
"63443","29205450200"
"63445","29045950300"
"63446","29001950500"
"63447","29111970200"
"63448","17001000700"
"63450","29205450300"
"63451","29205450300"
"63452","29111970200"
"63453","29045950300"
"63454","29137960100"
"63456","29137960100"
"63457","29111970200"
"63458","29001950500"
"63459","29173470200"
"63460","29001950500"
"63461","29173470200"
"63462","29173470300"
"63463","29137960100"
"63464","29001950500"
"63465","29045950300"
"63466","29045950300"
"63467","29173470200"
"63468","29137960200"
"63469","29205450200"
"63471","29173470200"
"63472","29045950300"
"63473","29111970200"
"63474","29045950300"
"634MH","29045950300"
"63501","29001950500"
"63530","29001950500"
"63531","29103960200"
"63532","29121960400"
"63533","29001950500"
"63534","29121960400"
"63535","29197470100"
"63536","29197470100"
"63537","29103960200"
"63538","29001950500"
"63539","29001950500"
"63540","29001950500"
"63541","29197470100"
"63543","29199480100"
"63544","29001950500"
"63545","29211480300"
"63546","29001950500"
"63547","29103960200"
"63548","29197470100"
"63549","29001950500"
"63551","29171960200"
"63552","29121960400"
"63555","29199480100"
"63556","29211480300"
"63557","29115490400"
"63558","29001950500"
"63559","29001950500"
"63560","29211480300"
"63561","29197470100"
"63563","29199480100"
"63565","29171960200"
"63566","29211480300"
"63567","29171960200"
"63601","29187950902"
"63620","29179380200"
"63621","29179380200"
"63622","29221460200"
"63623","29093950100"
"63624","29221460200"
"63625","29179380200"
"63626","29221460200"
"63627","29187950902"
"63628","29187950902"
"63629","29091090200"
"63630","29221460200"
"63631","29221460200"
"63632","29223690300"
"63633","29179380200"
"63636","29179380200"
"63637","29187950902"
"63638","29179380200"
"63640","29187950902"
"63645","29123960200"
"63648","29221460200"
"63650","29187950902"
"63651","29187950902"
"63653","29187950902"
"63654","29179380200"
"63655","29123960200"
"63656","29187950902"
"63660","29221460200"
"63662","29031881300"
"63663","29187950902"
"63664","29221460200"
"63665","29179380200"
"63666","29179380200"
"63670","29186960200"
"63673","29186960200"
"63674","29221460200"
"63675","29179380200"
"636MH","29186960200"
"63701","29031881300"
"63702","29031881300"
"63703","29031881300"
"63730","29031881300"
"63732","29157470300"
"63735","29031881300"
"63736","29031881300"
"63737","29157470300"
"63738","29031881300"
"63739","29031881300"
"63740","29031881300"
"63742","29031881300"
"63743","29031881300"
"63744","29031881300"
"63745","29031881300"
"63746","29157470300"
"63747","29031881300"
"63748","29157470300"
"63750","29207470200"
"63751","29031881300"
"63752","29031881300"
"63755","29031881300"
"63758","29031881300"
"63760","29031881300"
"63763","29223690300"
"63764","29031881300"
"63766","29031881300"
"63767","29031881300"
"63769","29031881300"
"63770","29031881300"
"63771","29031881300"
"63774","29031881300"
"63775","29157470300"
"63776","29157470300"
"63779","29031881300"
"63780","29031881300"
"63781","29031881300"
"63782","29207470200"
"63783","29157470300"
"63784","29201781200"
"63785","29031881300"
"63787","29207470200"
"637MH","29031881300"
"63801","29201781200"
"63820","29201781200"
"63821","05055480400"
"63822","29207470800"
"63823","29201781200"
"63824","29201781200"
"63825","29207470800"
"63826","29155470500"
"63827","29143960600"
"63828","29201781200"
"63829","05055480400"
"63830","29155470500"
"63833","29207470800"
"63834","29201781200"
"63837","29069360600"
"63839","29155470500"
"63840","29155470500"
"63841","29207470800"
"63845","29201781200"
"63846","29207470800"
"63847","29069360600"
"63848","29069360100"
"63849","29069360600"
"63850","29207470800"
"63851","29155470500"
"63852","29069360600"
"63853","29155470500"
"63855","29069360600"
"63857","29069360600"
"63860","29201781200"
"63862","29201781200"
"63863","29069360100"
"63866","29143960600"
"63867","29201781200"
"63868","29201781200"
"63869","29143960300"
"63870","29207470800"
"63873","29143960600"
"63874","29069360100"
"63875","29069360600"
"63876","29069360600"
"63877","29155470500"
"63878","29069360100"
"63879","29143960600"
"63880","29069360600"
"63881","29201781200"
"63882","29201781200"
"638MH","29201781200"
"63901","29023950201"
"63902","29023950201"
"63931","29181870300"
"63932","29023950201"
"63933","05021950600"
"63934","29223690300"
"63935","29181870300"
"63936","29207470200"
"63937","29023950201"
"63938","29023950201"
"63939","29023950201"
"63940","29023950201"
"63941","29035960200"
"63942","29181870300"
"63943","29023950201"
"63944","29223690300"
"63945","29023950201"
"63950","29223690300"
"63951","29223690300"
"63952","29023950201"
"63953","29023950201"
"63954","29023950201"
"63955","29023950201"
"63956","29223690300"
"63957","29223690300"
