pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division,distance_to_fqhc
19191950300,52165,IA,52165,191,43.2979,-92.0034,Zip Code Area,8,MW,WNC,87.78757858796477
19189680300,50478,IA,50478,189,43.3875,-93.7517,Zip Code Area,10,MW,WNC,81.60682075410216
19191950300,52168,IA,52168,191,43.2032,-91.9441,Post Office or large volume customer,8,MW,WNC,77.96032796087782
19193002102,51105,IA,51105,193,42.5032,-96.3829,Zip Code Area,1,MW,WNC,0.0
19193002102,51106,IA,51106,193,42.4671,-96.3528,Zip Code Area,1,MW,WNC,5.995813394408025
46127020300,57038,SD,57038,127,42.6013,-96.5784,Zip Code Area,1,MW,WNC,18.068234451057336
46127020300,57049,SD,57049,127,42.5249,-96.5074,Zip Code Area,1,MW,WNC,10.021020293977307
19193003100,51004,IA,51004,193,42.387,-95.8948,Zip Code Area,10,MW,WNC,38.93228368289025
19193003100,51016,IA,51016,193,42.4743,-95.7804,Zip Code Area,10,MW,WNC,45.04289478524736
19193003100,51018,IA,51018,193,42.4642,-95.6775,Zip Code Area,10,MW,WNC,48.22038616837289
19191950300,52171,IA,52171,065,43.0433,-92.0302,Zip Code Area,10,MW,WNC,60.85767868876106
20127963700,66830,KS,66830,111,38.6393,-96.1017,Zip Code Area,5,MW,WNC,23.810548670291695
19189680300,50465,IA,50465,189,43.4767,-93.9171,Post Office or large volume customer,10,MW,WNC,71.50166732475026
19189680300,50424,IA,50424,189,43.3732,-93.9376,Zip Code Area,10,MW,WNC,81.61840762208388
27047180400,56007,MN,56007,047,43.6537,-93.3707,Zip Code Area,4,MW,WNC,73.774533844885
27047180400,56009,MN,56009,047,43.6466,-93.5823,Zip Code Area,5,MW,WNC,62.33251763519037
27047180400,56014,MN,56014,043,43.5746,-93.8211,Zip Code Area,10,MW,WNC,61.92560286679247
27047180400,56016,MN,56016,047,43.763,-93.3232,Zip Code Area,5,MW,WNC,65.14274550506364
27047180400,56020,MN,56020,047,43.615,-93.5283,Zip Code Area,5,MW,WNC,67.7879382359208
27047180400,56029,MN,56029,047,43.5089,-93.4824,Zip Code Area,5,MW,WNC,75.88346739121914
27047180400,56032,MN,56032,047,43.7658,-93.5641,Zip Code Area,5,MW,WNC,52.7410005703512
19189680300,50436,IA,50436,189,43.2692,-93.6356,Zip Code Area,7,MW,WNC,95.93250121888975
27047180400,56033,MN,56033,043,43.5638,-93.9361,Zip Code Area,10,MW,WNC,62.66205482784708
27047180400,56036,MN,56036,047,43.5577,-93.2618,Zip Code Area,5,MW,WNC,88.27144273077367
27047180400,56042,MN,56042,047,43.804,-93.477,Zip Code Area,5,MW,WNC,53.523278103655684
27047180400,56043,MN,56043,047,43.6386,-93.2377,Zip Code Area,5,MW,WNC,80.63469743501544
27047180400,56045,MN,56045,047,43.7608,-93.2041,Zip Code Area,10,MW,WNC,73.78271703890978
27047180400,56051,MN,56051,043,43.5414,-93.7102,Zip Code Area,10,MW,WNC,69.08006015307721
27047180400,56089,MN,56089,047,43.5593,-93.4206,Zip Code Area,5,MW,WNC,76.7612774907459
27047180400,56097,MN,56097,043,43.7434,-93.7321,Zip Code Area,10,MW,WNC,49.99936152950576
27047180400,56035,MN,56035,047,43.8235,-93.2671,Zip Code Area,10,MW,WNC,66.08628192603756
20127963700,66833,KS,66833,111,38.652,-96.1735,Zip Code Area,5,MW,WNC,31.3333326197596
20127963700,66838,KS,66838,127,38.5674,-96.8396,Zip Code Area,6,MW,WNC,46.46001165659928
20127963700,66843,KS,66843,017,38.26,-96.8228,Zip Code Area,5,MW,WNC,50.26637275253961
20041084400,67441,KS,67441,041,38.9063,-97.1122,Zip Code Area,6,MW,WNC,27.977927893704432
20041084400,67451,KS,67451,041,38.6776,-97.1061,Zip Code Area,6,MW,WNC,40.77437351511232
20041084400,67482,KS,67482,041,39.0269,-97.2597,Zip Code Area,5,MW,WNC,39.877845641866095
20041084400,67492,KS,67492,041,38.8131,-96.9619,Zip Code Area,6,MW,WNC,22.88830476895361
20043020100,66017,KS,66017,043,39.7154,-95.2744,Zip Code Area,10,MW,WNC,41.33806679241066
20043020100,66035,KS,66035,043,39.8608,-95.2583,Zip Code Area,10,MW,WNC,39.468007982365904
20043020200,66008,KS,66008,043,39.7174,-95.1765,Zip Code Area,2,MW,WNC,32.85459657059633
20043020200,66024,KS,66024,043,39.7573,-94.8824,Post Office or large volume customer,1,MW,WNC,8.90688336964285
20043020200,66087,KS,66087,043,39.7906,-95.1434,Zip Code Area,2,MW,WNC,27.253689659283925
20043020200,66090,KS,66090,043,39.7625,-94.9255,Zip Code Area,1,MW,WNC,14.522229629864908
20045001600,66025,KS,66025,045,38.933,-95.1022,Zip Code Area,2,MW,WNC,18.190904914231908
20045001600,66044,KS,66044,045,39.0289,-95.2086,Zip Code Area,1,MW,WNC,0.0
20045001600,66045,KS,66045,045,38.959,-95.2499,Zip Code Area,1,MW,WNC,7.908718041681361
20045001600,66046,KS,66046,045,38.9369,-95.242,Zip Code Area,1,MW,WNC,13.198175265045563
20045001600,66047,KS,66047,045,38.9407,-95.2779,Zip Code Area,1,MW,WNC,18.711890456516194
20041084400,67431,KS,67431,041,38.9722,-97.017,Zip Code Area,5,MW,WNC,18.260144600717375
20041084400,67410,KS,67410,041,38.9371,-97.2063,Zip Code Area,7,MW,WNC,35.99423252876389
20039951200,67749,KS,67749,039,39.8275,-100.5314,Zip Code Area,10,MW,WNC,148.9781153217919
20039951200,67653,KS,67653,039,39.8447,-100.2007,Zip Code Area,10,MW,WNC,136.13141526785049
20031966300,66852,KS,66852,031,38.1012,-95.8874,Zip Code Area,10,MW,WNC,48.006891810127044
20031966300,66871,KS,66871,031,38.3782,-95.5982,Zip Code Area,10,MW,WNC,53.273823392635904
20033967600,67029,KS,67029,033,37.2479,-99.3115,Zip Code Area,10,MW,WNC,93.60661591734006
20033967600,67127,KS,67127,033,37.1968,-99.4816,Zip Code Area,10,MW,WNC,109.56639340858055
20035493500,67008,KS,67008,035,37.4343,-96.7661,Zip Code Area,5,MW,WNC,53.34974217269051
20035493500,67019,KS,67019,035,37.3209,-96.757,Zip Code Area,5,MW,WNC,65.18563601712225
20035493500,67023,KS,67023,035,37.3161,-96.6645,Zip Code Area,5,MW,WNC,75.4855008459696
20045001600,66049,KS,66049,045,38.9704,-95.2769,Zip Code Area,1,MW,WNC,12.786309666572912
20035493500,67038,KS,67038,035,37.1641,-96.6917,Zip Code Area,5,MW,WNC,59.6160985428201
20035493500,67131,KS,67131,035,37.4413,-97.0059,Zip Code Area,2,MW,WNC,44.586647680397796
20035493500,67146,KS,67146,035,37.3939,-97.1108,Zip Code Area,2,MW,WNC,40.4787786314139
20035493500,67156,KS,67156,035,37.2416,-96.98,Zip Code Area,4,MW,WNC,59.20148077598331
20035493700,67005,KS,67005,035,37.0676,-97.0357,Zip Code Area,4,MW,WNC,62.770431749360405
20039951200,67629,KS,67629,137,39.7375,-100.1776,Zip Code Area,7,MW,WNC,117.07907149313965
20039951200,67635,KS,67635,039,39.6094,-100.4112,Zip Code Area,10,MW,WNC,122.4322337362019
20039951200,67643,KS,67643,039,39.6762,-100.2834,Zip Code Area,10,MW,WNC,121.04009669855837
20035493500,67102,KS,67038,035,37.2377,-96.8389,Zip Code Area,5,MW,WNC,59.6160985428201
20045001600,66050,KS,66050,045,39.0154,-95.4392,Zip Code Area,2,MW,WNC,20.20932564219723
20045001203,66006,KS,66006,045,38.7953,-95.2276,Zip Code Area,7,MW,WNC,24.425731253277235
20047969700,67519,KS,67519,047,37.9347,-99.0936,Zip Code Area,10,MW,WNC,53.554506130949704
20195955800,67659,KS,67659,065,39.3482,-99.9719,Zip Code Area,10,MW,WNC,75.19393225038289
20195955800,67667,KS,67667,051,38.7128,-99.3322,Post Office or large volume customer,5,MW,WNC,18.256428787773324
20195955800,67672,KS,67672,195,39.025,-99.8796,Zip Code Area,10,MW,WNC,50.7634636924181
20053086700,67425,KS,67425,169,38.7858,-97.863,Zip Code Area,5,MW,WNC,22.63202775547855
20053086700,67439,KS,67439,053,38.7312,-98.2057,Zip Code Area,7,MW,WNC,49.8538404660504
20053086700,67444,KS,67444,159,38.5037,-98.1858,Zip Code Area,10,MW,WNC,52.56004488447889
20053086700,67450,KS,67450,053,38.59,-98.4159,Zip Code Area,8,MW,WNC,41.769725176938096
20195955800,67657,KS,67657,163,39.2531,-99.5593,Zip Code Area,10,MW,WNC,42.891766087487625
20053086700,67454,KS,67454,053,38.7091,-98.1575,Zip Code Area,8,MW,WNC,42.30850409396784
20053086700,67490,KS,67490,053,38.8134,-98.4432,Zip Code Area,7,MW,WNC,57.471499433304935
20053086700,67626,KS,67626,167,38.8758,-98.704,Zip Code Area,10.3,MW,WNC,54.72569085981141
20053086700,67634,KS,67634,167,38.8348,-98.5695,Zip Code Area,10.3,MW,WNC,54.337579909902104
20053086700,67640,KS,67640,167,38.8722,-99.0112,Zip Code Area,10.3,MW,WNC,26.31128346650122
20053086700,67648,KS,67648,167,39.0581,-98.5352,Zip Code Area,10.3,MW,WNC,70.4350675284057
20053086700,67649,KS,67649,167,39.1039,-98.6851,Zip Code Area,10.3,MW,WNC,64.15404114118087
20053086700,67658,KS,67658,167,39.0756,-98.9207,Zip Code Area,10.3,MW,WNC,42.90021158938441
20053086700,67459,KS,67459,053,38.5652,-98.29,Zip Code Area,8,MW,WNC,48.207119389745905
20031966300,66839,KS,66839,031,38.2363,-95.7336,Zip Code Area,7,MW,WNC,46.463159860089455
20195955800,67656,KS,67656,195,38.9914,-99.7323,Zip Code Area,10,MW,WNC,37.32034331112475
20195955800,67642,KS,67642,065,39.3566,-99.8429,Zip Code Area,10,MW,WNC,68.49993145245558
20047969700,67547,KS,67547,047,37.9247,-99.4116,Zip Code Area,10,MW,WNC,74.39784097474846
20047969700,67552,KS,67552,047,37.9062,-99.248,Zip Code Area,10,MW,WNC,65.99627468621223
20047969700,67563,KS,67563,047,37.8828,-99.5498,Zip Code Area,10,MW,WNC,87.32952362187795
20049965100,67345,KS,67345,049,37.3745,-96.1959,Zip Code Area,10,MW,WNC,98.92698948904274
20049965100,67346,KS,67346,049,37.3668,-96.4396,Zip Code Area,10,MW,WNC,86.49117165100215
20049965100,67349,KS,67349,049,37.4809,-96.2563,Zip Code Area,10,MW,WNC,92.84921505806841
20049965100,67352,KS,67352,049,37.3905,-96.0814,Zip Code Area,10,MW,WNC,109.17457845941955
20195955800,67650,KS,67650,065,39.3229,-100.0733,Zip Code Area,10,MW,WNC,85.15120996203524
20049965100,67353,KS,67353,049,37.3649,-96.3069,Zip Code Area,10,MW,WNC,87.81663924225434
20051072702,67627,KS,67627,051,38.9276,-99.2161,Zip Code Area,5,MW,WNC,12.842741116466804
20051072702,67660,KS,67660,051,38.7153,-99.1718,Zip Code Area,5,MW,WNC,24.292150026323217
20051072702,67671,KS,67671,051,38.8589,-99.1391,Zip Code Area,5,MW,WNC,18.883816034602805
20051072702,67674,KS,67674,051,38.8672,-99.0759,Zip Code Area,5,MW,WNC,24.339399700538568
20195955800,67625,KS,67625,065,39.3782,-99.6788,Zip Code Area,10,MW,WNC,63.85755116092266
20195955800,67631,KS,67631,195,39.0038,-100.0862,Zip Code Area,10,MW,WNC,64.9384874542132
20195955800,67637,KS,67637,051,38.9471,-99.5285,Zip Code Area,5,MW,WNC,23.15062122130109
20051072702,67601,KS,67601,051,38.8782,-99.3348,Zip Code Area,4,MW,WNC,0.0
20055960300,67846,KS,67846,055,37.9769,-100.8621,Zip Code Area,4,MW,WNC,0.0
20123176600,67478,KS,67478,123,39.3851,-97.9328,Zip Code Area,7,MW,WNC,66.28720880929224
20123176600,67446,KS,67446,123,39.4958,-98.3155,Zip Code Area,8,MW,WNC,90.74645834502131
20037957600,66756,KS,66756,037,37.5442,-94.6839,Zip Code Area,5,MW,WNC,17.37572771489727
20037957600,66760,KS,66760,037,37.342,-94.6199,Post Office or large volume customer,4,MW,WNC,9.136084060473236
20037957600,66762,KS,66762,037,37.3951,-94.7105,Zip Code Area,4,MW,WNC,0.0
20037957600,66763,KS,66763,037,37.4466,-94.6916,Zip Code Area,4,MW,WNC,7.779724545079265
20037957600,66773,KS,66773,021,37.2809,-94.8092,Zip Code Area,5,MW,WNC,15.960042199623347
20037957600,66780,KS,66780,037,37.5967,-95.0455,Zip Code Area,5,MW,WNC,39.67244450880584
20037957600,66781,KS,66781,021,37.2912,-94.7286,Zip Code Area,5,MW,WNC,11.87529748726489
29145020502,64755,MO,64755,097,37.3362,-94.3013,Zip Code Area,2,MW,WNC,36.03525549509239
29145020502,64801,MO,64801,097,37.0969,-94.5051,Zip Code Area,1,MW,WNC,28.672712758199413
29145020502,64802,MO,64801,097,37.0842,-94.5133,Post Office or large volume customer,1,MW,WNC,28.672712758199413
29145020502,64803,MO,64804,097,37.0842,-94.5133,Post Office or large volume customer,1,MW,WNC,20.36740934912382
29145020502,64804,MO,64804,097,37.0465,-94.5103,Zip Code Area,1,MW,WNC,20.36740934912382
29145020502,64830,MO,64830,097,37.2367,-94.418,Zip Code Area,2,MW,WNC,32.08570374557675
29145020502,64832,MO,64832,097,37.2942,-94.5655,Zip Code Area,2,MW,WNC,13.478840176109015
29145020502,64834,MO,64834,097,37.1795,-94.555,Zip Code Area,1,MW,WNC,25.892203391965044
20037957600,66746,KS,66746,037,37.6576,-94.9892,Zip Code Area,5,MW,WNC,37.28047189461755
20037957600,66743,KS,66743,037,37.5091,-94.8569,Zip Code Area,7.2,MW,WNC,20.274331447134674
20037957600,66735,KS,66735,037,37.5219,-94.7096,Zip Code Area,5,MW,WNC,14.368945395823433
20037957600,66734,KS,66734,037,37.6163,-94.8479,Zip Code Area,5,MW,WNC,27.059233097660847
20127963700,66845,KS,66845,017,38.3565,-96.5418,Zip Code Area,5,MW,WNC,28.349626702101343
20127963700,66846,KS,66846,127,38.6959,-96.5469,Zip Code Area,10,MW,WNC,33.945105838590145
20127963700,66850,KS,66850,017,38.3779,-96.6675,Zip Code Area,5,MW,WNC,45.82240600129047
20127963700,66862,KS,66862,017,38.1448,-96.5541,Zip Code Area,5,MW,WNC,41.208013879810906
20127963700,66868,KS,66868,111,38.529,-95.9895,Zip Code Area,5,MW,WNC,25.344440867773848
20127963700,66869,KS,66869,017,38.4129,-96.5172,Zip Code Area,5,MW,WNC,26.540792450672573
20127963700,66873,KS,66873,127,38.6361,-96.6753,Zip Code Area,6,MW,WNC,40.84154735887468
29145020502,64835,MO,64835,097,37.1507,-94.4359,Zip Code Area,1,MW,WNC,32.15154158371036
20127963700,67449,KS,67449,041,38.6767,-96.8941,Zip Code Area,10,MW,WNC,33.91504606061549
20019964600,67334,KS,67334,019,37.0262,-96.1783,Post Office or large volume customer,10,MW,WNC,66.55309167412942
20019964600,67355,KS,67355,019,37.037,-96.0121,Zip Code Area,10,MW,WNC,78.68388142355678
20019964600,67360,KS,67360,019,37.0568,-96.1404,Zip Code Area,10,MW,WNC,71.91373084723404
20019964600,67361,KS,67361,019,37.1297,-96.1732,Zip Code Area,10,MW,WNC,74.63992559041448
20037957600,66711,KS,66711,037,37.6341,-94.6548,Zip Code Area,5,MW,WNC,27.12194784159597
20037957600,66712,KS,66712,037,37.5573,-94.6949,Zip Code Area,5,MW,WNC,19.006746864664425
20037957600,66724,KS,66724,037,37.3694,-94.8424,Zip Code Area,5,MW,WNC,13.927874811669463
20019964600,67024,KS,67024,019,37.1265,-96.4701,Zip Code Area,10,MW,WNC,62.33492199558233
29145020502,64840,MO,64840,145,37.006,-94.3204,Zip Code Area,2,MW,WNC,18.292698128904448
29145020502,64841,MO,64841,097,37.076,-94.4071,Zip Code Area,1,MW,WNC,24.241354575045634
29145020502,64849,MO,64849,097,37.257,-94.4444,Post Office or large volume customer,2,MW,WNC,28.094612593697857
20025967100,67834,KS,67834,057,37.553,-99.6325,Zip Code Area,10.2,MW,WNC,114.93648545001223
20025967100,67840,KS,67840,025,37.0384,-99.9835,Zip Code Area,10.2,MW,WNC,125.91787697690057
20025967100,67842,KS,67842,057,37.6323,-99.7642,Zip Code Area,10.2,MW,WNC,102.21452672478408
20025967100,67865,KS,67865,025,37.4425,-100.0088,Zip Code Area,10.2,MW,WNC,96.77113098310872
20027458200,66901,KS,66901,029,39.5516,-97.6568,Zip Code Area,7,MW,WNC,80.93322091998512
20027458200,66938,KS,66938,029,39.5758,-97.408,Zip Code Area,10,MW,WNC,84.97810515299679
20027458200,67417,KS,67417,029,39.4472,-97.5304,Zip Code Area,10,MW,WNC,68.74200664268567
20025967100,67831,KS,67831,025,37.1823,-99.759,Zip Code Area,10.2,MW,WNC,127.33346578347877
20027458200,67432,KS,67432,027,39.3844,-97.1278,Zip Code Area,7,MW,WNC,51.91107450296889
20027458200,67458,KS,67458,027,39.1834,-97.2499,Zip Code Area,10,MW,WNC,48.30102230014575
20027458200,67466,KS,67466,029,39.3481,-97.4579,Zip Code Area,10,MW,WNC,57.31402622012744
20027458200,67468,KS,67468,027,39.4607,-97.2467,Zip Code Area,10,MW,WNC,66.67378187489861
20027458200,67487,KS,67487,027,39.2249,-97.0229,Zip Code Area,10,MW,WNC,32.50795412894764
20123176600,66948,KS,66948,029,39.6021,-97.8631,Zip Code Area,10,MW,WNC,86.85424409666045
20123176600,67420,KS,67420,123,39.4416,-98.1192,Zip Code Area,7,MW,WNC,73.34649326933486
20123176600,67445,KS,67445,029,39.3621,-97.8418,Zip Code Area,10,MW,WNC,61.71631458058521
20027458200,67447,KS,67447,027,39.4803,-97.0149,Zip Code Area,10,MW,WNC,58.73581210214687
20123176600,67452,KS,67452,123,39.243,-98.4017,Zip Code Area,8,MW,WNC,76.73716679602181
20023950200,67756,KS,67756,023,39.6804,-101.9093,Zip Code Area,10,MW,WNC,171.83493135174987
20021958300,66725,KS,66725,021,37.1699,-94.8899,Zip Code Area,7,MW,WNC,31.023449152134237
29145020502,64855,MO,64855,097,37.2717,-94.4865,Zip Code Area,2,MW,WNC,22.69772226393143
29145020502,64857,MO,64857,097,37.2423,-94.4352,Post Office or large volume customer,2,MW,WNC,29.118281357855373
29145020502,64858,MO,64858,145,36.901,-94.5321,Post Office or large volume customer,2,MW,WNC,12.29961365212712
29145020502,64864,MO,64804,145,37.024,-94.4683,Post Office or large volume customer,1,MW,WNC,20.36740934912382
29145020502,64865,MO,64865,145,36.8408,-94.5781,Zip Code Area,2,MW,WNC,16.09608853356906
29145020502,64870,MO,64870,097,37.144,-94.4727,Zip Code Area,1,MW,WNC,31.18903447925696
29145020502,66713,KS,66713,021,37.0281,-94.7393,Zip Code Area,7.1,MW,WNC,39.50361947140254
20023950200,67731,KS,67731,023,39.7579,-101.5319,Zip Code Area,10,MW,WNC,195.57477756443066
29145020502,66728,KS,66728,021,37.1694,-94.7041,Zip Code Area,2,MW,WNC,24.741968592396553
29145020502,66770,KS,66770,021,37.081,-94.7175,Zip Code Area,2,MW,WNC,34.799631384866494
29145020502,66778,KS,66778,021,37.0005,-94.8409,Zip Code Area,10,MW,WNC,41.998809569200944
29145020502,66782,KS,66782,021,37.2851,-94.9261,Post Office or large volume customer,10,MW,WNC,22.58272461553548
29145020502,67336,KS,67336,099,37.0418,-95.0796,Zip Code Area,10,MW,WNC,45.58818346334673
29145020502,74335,OK,74339,115,36.9795,-94.8557,Post Office or large volume customer,4,S,WSC,43.25832226832202
29145020502,74360,OK,74360,115,36.98,-94.8173,Zip Code Area,5,S,WSC,40.25744362125983
29145020502,74363,OK,74363,115,36.9282,-94.743,Zip Code Area,5,S,WSC,29.77720583001639
29145020502,66739,KS,66739,021,37.0632,-94.6557,Zip Code Area,2,MW,WNC,30.18903335544057
21083020100,42088,KY,42088,083,36.6253,-88.7394,Zip Code Area,5,S,ESC,64.35319528536891
40147000500,74004,OK,74003,147,36.7114,-95.894,Post Office or large volume customer,4,S,WSC,55.89108472483605
40147000500,74006,OK,74006,147,36.7366,-95.9251,Zip Code Area,4,S,WSC,58.39841355464633
21033920200,42411,KY,42411,033,37.213,-88.0112,Zip Code Area,8,S,ESC,30.990220193334924
21033920200,42445,KY,42445,033,37.1151,-87.8632,Zip Code Area,7,S,ESC,30.201651024566704
21035010500,42020,KY,42020,035,36.6923,-88.2929,Zip Code Area,5,S,ESC,91.03515890813927
21035010500,42036,KY,42036,035,36.7155,-88.236,Zip Code Area,5,S,ESC,85.93069494066503
21035010500,42049,KY,42049,035,36.5422,-88.3319,Zip Code Area,5,S,ESC,98.9787168458573
21035010500,42054,KY,42054,035,36.6731,-88.4238,Zip Code Area,5,S,ESC,79.68479147651317
21035010500,42071,KY,42071,035,36.6099,-88.3032,Zip Code Area,4,S,ESC,96.1415348873994
21035010500,42076,KY,42076,035,36.55,-88.0955,Zip Code Area,5,S,ESC,96.55546454317302
21037052100,41071,KY,41071,037,39.0563,-84.4787,Zip Code Area,1,S,ESC,0.0
21037052100,41072,KY,41071,037,38.9638,-84.3689,Post Office or large volume customer,1,S,ESC,0.0
21037052100,41073,KY,41073,037,39.1024,-84.4787,Zip Code Area,1,S,ESC,3.3301849792578575
21037052100,41074,KY,41074,037,39.1114,-84.4712,Zip Code Area,1,S,ESC,4.732284263984399
21037052100,41075,KY,41075,037,39.0786,-84.4523,Zip Code Area,1,S,ESC,2.978458624264637
21037052100,41099,KY,41099,037,38.9638,-84.3689,Zip Code Area,1,S,ESC,4.249686074988539
21037053100,41059,KY,41059,037,39.0067,-84.3538,Zip Code Area,1,S,ESC,13.242400975514578
21033920200,42038,KY,42038,143,37.0664,-88.0494,Zip Code Area,10,S,ESC,45.23458681409966
21031930300,42288,KY,42261,031,37.1834,-86.6339,Post Office or large volume customer,10.1,S,ESC,25.546897991064476
21031930300,42275,KY,42275,061,37.256,-86.407,Zip Code Area,2,S,ESC,17.654427165186334
21031930300,42273,KY,42273,031,37.2048,-86.8592,Zip Code Area,2,S,ESC,31.82646620583995
21111010601,40253,KY,40243,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,17.243984441863173
21111010601,40255,KY,40205,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,11.498615107530137
21111010601,40257,KY,40207,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,8.128975149895064
21111010601,40261,KY,40205,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,11.498615107530137
21111010601,40269,KY,40299,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,25.475587831914314
21111010601,40280,KY,40280,111,38.2467,-85.6853,Post Office or large volume customer,1,S,ESC,9.470714191554245
21111010601,40291,KY,40291,111,38.1313,-85.5754,Zip Code Area,1,S,ESC,24.066891611735194
21037053100,41076,KY,41076,037,39.0262,-84.4408,Zip Code Area,1,S,ESC,7.044059272753764
21111010601,40299,KY,40299,111,38.1768,-85.5218,Zip Code Area,1,S,ESC,25.475587831914314
21029021101,40110,KY,40110,029,37.9346,-85.6555,Post Office or large volume customer,2,S,ESC,36.67035614533685
21029021101,40150,KY,40150,029,37.8511,-85.7246,Zip Code Area,2,S,ESC,40.691786199109416
21029021101,40165,KY,40165,029,38.0045,-85.6888,Zip Code Area,1,S,ESC,32.09636133133756
21031930300,42201,KY,42261,031,37.2539,-86.6817,Post Office or large volume customer,2,S,ESC,25.546897991064476
21031930300,42219,KY,42261,031,37.1709,-86.7678,Post Office or large volume customer,2,S,ESC,25.546897991064476
21031930300,42252,KY,42275,031,37.2483,-86.5093,Zip Code Area,2,S,ESC,17.654427165186334
21031930300,42261,KY,42261,031,37.2002,-86.6859,Zip Code Area,2,S,ESC,25.546897991064476
21029021101,40109,KY,40109,029,38.0546,-85.7713,Zip Code Area,1,S,ESC,20.107985446972393
21111010601,40252,KY,40222,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,9.528398248911634
21037053100,41085,KY,41085,037,39.0343,-84.3908,Zip Code Area,1,S,ESC,8.843008325663945
21037051904,41007,KY,41007,037,38.9056,-84.3171,Zip Code Area,2,S,ESC,25.868435153921336
21045950300,42565,KY,42565,045,37.1568,-84.8799,Zip Code Area,10,S,ESC,59.88659230631934
21045950300,42566,KY,42566,045,37.3074,-84.8124,Zip Code Area,5,S,ESC,67.84101294263247
21047200100,42215,KY,42215,221,36.9496,-87.6648,Zip Code Area,5,S,ESC,45.239944406262374
21047200100,42216,KY,42220,219,37.0045,-87.1521,Post Office or large volume customer,5,S,ESC,26.966056163857985
21047200100,42217,KY,42217,047,37.0344,-87.4891,Zip Code Area,5,S,ESC,26.553467909627827
21047200100,42220,KY,42220,219,36.9094,-87.1678,Zip Code Area,5,S,ESC,26.966056163857985
21047200100,42221,KY,42266,047,36.8434,-87.3039,Post Office or large volume customer,5,S,ESC,46.15715572940885
21047200100,42223,KY,42223,047,36.6543,-87.4606,Zip Code Area,1,S,ESC,61.62336462628504
21047200100,42232,KY,42232,047,36.8564,-87.6545,Zip Code Area,5,S,ESC,50.71059425591722
21047200100,42236,KY,42236,047,36.7085,-87.6082,Zip Code Area,5,S,ESC,60.627569911271664
21047200100,42240,KY,42240,047,36.8621,-87.4851,Zip Code Area,4,S,ESC,37.71119862555629
21047200100,42241,KY,42240,047,36.8656,-87.4912,Post Office or large volume customer,4,S,ESC,37.71119862555629
21047200100,42254,KY,42254,047,36.6582,-87.6563,Zip Code Area,5,S,ESC,67.34077425152925
21047200100,42262,KY,42262,047,36.6652,-87.4255,Zip Code Area,1,S,ESC,55.89731936032422
21047200100,42266,KY,42266,047,36.7759,-87.3556,Zip Code Area,5,S,ESC,46.15715572940885
21045950300,42541,KY,42541,045,37.3591,-84.8321,Zip Code Area,5,S,ESC,61.67802853999983
21045950300,42539,KY,42539,045,37.3146,-84.9719,Zip Code Area,10,S,ESC,69.20534041957715
21045950300,42528,KY,42528,045,37.1906,-84.9835,Zip Code Area,10,S,ESC,53.92592796849359
21045950300,42516,KY,42516,045,37.2337,-84.7583,Zip Code Area,5,S,ESC,71.36264491819271
21039960300,42021,KY,42021,039,36.7903,-89.0128,Zip Code Area,5,S,ESC,31.457331676581546
21039960300,42023,KY,42023,039,36.8634,-89.0209,Zip Code Area,5,S,ESC,29.12612609676253
21039960300,42039,KY,42039,083,36.7767,-88.7918,Zip Code Area,5,S,ESC,46.20000613516734
21039960300,42070,KY,42021,039,36.7987,-88.8998,Post Office or large volume customer,5,S,ESC,31.457331676581546
21041950300,41008,KY,41008,041,38.6696,-85.173,Zip Code Area,7,S,ESC,37.047559880532376
21041950300,41045,KY,41045,041,38.7188,-85.0557,Zip Code Area,8,S,ESC,25.70309575828238
21041950300,41083,KY,41083,041,38.661,-84.9732,Zip Code Area,8,S,ESC,22.515635588077515
21037051904,41001,KY,41001,037,38.9406,-84.3943,Zip Code Area,1,S,ESC,18.53257202775934
21043960200,41128,KY,41164,043,38.4339,-83.1336,Post Office or large volume customer,2,S,ESC,34.99248368056463
21043960200,41164,KY,41164,043,38.3001,-83.1741,Zip Code Area,2,S,ESC,34.99248368056463
21043960200,41173,KY,41164,043,38.262,-83.2847,Post Office or large volume customer,10,S,ESC,34.99248368056463
21043960500,41132,KY,41132,043,38.2597,-82.8562,Zip Code Area,2,S,ESC,34.12512439030167
21043960500,41143,KY,41143,043,38.3326,-82.9485,Zip Code Area,2,S,ESC,35.94547008452464
21043960500,41146,KY,41146,043,38.2766,-82.8982,Zip Code Area,2,S,ESC,36.53704090739622
21043960500,41181,KY,41180,043,38.2045,-82.9076,Post Office or large volume customer,10,S,ESC,48.98150835252705
21045950300,40442,KY,40442,137,37.3818,-84.7148,Zip Code Area,5,S,ESC,60.92475575785874
21043960200,41142,KY,41142,043,38.2897,-83.0811,Post Office or large volume customer,3,S,ESC,40.36921286225578
21111010601,40250,KY,40220,111,38.189,-85.6768,Post Office or large volume customer,1,S,ESC,14.614246284896895
