pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division
29051010702,65024,MO,65024,151,38.6527,-91.7697,Zip Code Area,2,MW,WNC
29025950200,64649,MO,64649,025,39.7803,-94.1024,Zip Code Area,2,MW,WNC
29025950200,64648,MO,64648,061,39.9837,-93.78,Zip Code Area,10,MW,WNC
29025950200,64647,MO,64647,061,40.0046,-93.9597,Zip Code Area,2,MW,WNC
29025950200,64644,MO,64644,025,39.7364,-93.9909,Zip Code Area,2,MW,WNC
29023950201,63940,MO,63940,023,36.7836,-90.2168,Zip Code Area,5,MW,WNC
29023950201,63943,MO,63943,035,36.828,-90.7942,Zip Code Area,5,MW,WNC
29023950201,63945,MO,63945,023,36.6723,-90.5583,Zip Code Area,5,MW,WNC
29023950201,63952,MO,63952,223,37.0675,-90.6746,Zip Code Area,5,MW,WNC
29023950201,63953,MO,63953,181,36.5843,-90.6124,Zip Code Area,5,MW,WNC
29023950201,63954,MO,63954,023,36.571,-90.4995,Zip Code Area,5,MW,WNC
29023950201,63955,MO,63955,181,36.5874,-90.692,Zip Code Area,5,MW,WNC
29051010702,65032,MO,65032,051,38.3424,-92.3823,Zip Code Area,2,MW,WNC
29023950201,63961,MO,63961,023,36.5818,-90.2617,Zip Code Area,5,MW,WNC
29023950201,63967,MO,63967,223,36.9638,-90.4879,Zip Code Area,5,MW,WNC
29025950100,64624,MO,64624,025,39.5915,-93.7887,Zip Code Area,2,MW,WNC
29025950100,64625,MO,64625,025,39.7582,-93.8068,Zip Code Area,2,MW,WNC
29025950100,64637,MO,64637,025,39.5643,-93.9295,Zip Code Area,2,MW,WNC
29025950200,64620,MO,64620,061,39.896,-94.0897,Zip Code Area,10,MW,WNC
29025950200,64636,MO,64636,061,40.0999,-94.0252,Zip Code Area,2,MW,WNC
29025950200,64640,MO,64640,061,39.9025,-93.9787,Zip Code Area,10,MW,WNC
29023950201,63962,MO,63962,023,36.8431,-90.2801,Post Office or large volume customer,5,MW,WNC
29051010702,65035,MO,65035,151,38.3551,-91.9276,Zip Code Area,2,MW,WNC
29051010702,65040,MO,65040,051,38.3445,-92.3224,Zip Code Area,2,MW,WNC
29051010702,65043,MO,65043,027,38.6328,-92.1163,Zip Code Area,1,MW,WNC
29051010702,65111,MO,65101,051,38.5309,-92.2493,Post Office or large volume customer,1,MW,WNC
29051010702,65582,MO,65582,125,38.1919,-91.9422,Zip Code Area,2,MW,WNC
29131962800,65017,MO,65017,131,38.0709,-92.4747,Zip Code Area,10,MW,WNC
29131962800,65047,MO,65047,131,38.1637,-92.5799,Zip Code Area,10,MW,WNC
29131962800,65049,MO,65049,029,38.2003,-92.6684,Zip Code Area,7,MW,WNC
29131962800,65075,MO,65075,131,38.2712,-92.2635,Zip Code Area,2,MW,WNC
29131962800,65082,MO,65082,131,38.2181,-92.4461,Zip Code Area,10,MW,WNC
29051010702,65110,MO,65109,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29131962800,65083,MO,65083,131,38.1505,-92.433,Zip Code Area,10,MW,WNC
29029950200,65052,MO,65052,029,38.0605,-92.6831,Zip Code Area,10,MW,WNC
29029950200,65065,MO,65065,029,38.138,-92.6664,Zip Code Area,7,MW,WNC
29029950400,65020,MO,65020,029,38.0185,-92.7677,Zip Code Area,10,MW,WNC
29029950400,65324,MO,65324,029,38.1396,-92.9537,Zip Code Area,10,MW,WNC
29029950400,65786,MO,65786,029,37.9616,-92.9603,Zip Code Area,10,MW,WNC
29029950400,65787,MO,65787,029,38.1025,-92.9148,Zip Code Area,10,MW,WNC
29169470500,65534,MO,65534,169,37.6953,-92.2808,Zip Code Area,5,MW,WNC
29131962800,65486,MO,65486,131,38.1219,-92.2989,Zip Code Area,2,MW,WNC
29023950201,63939,MO,63939,181,36.6704,-90.6335,Zip Code Area,5,MW,WNC
29051010702,65109,MO,65109,051,38.5773,-92.2443,Zip Code Area,1,MW,WNC
29051010702,65107,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65048,MO,65048,151,38.3615,-92.0468,Zip Code Area,2,MW,WNC
29051010702,65051,MO,65051,151,38.4739,-91.8195,Zip Code Area,2,MW,WNC
29051010702,65053,MO,65053,051,38.5484,-92.3842,Zip Code Area,2,MW,WNC
29051010702,65054,MO,65054,151,38.4717,-91.9591,Zip Code Area,2,MW,WNC
29051010702,65058,MO,65058,151,38.25,-92.1358,Zip Code Area,2,MW,WNC
29051010702,65061,MO,65061,073,38.606,-91.658,Zip Code Area,10,MW,WNC
29051010702,65074,MO,65074,051,38.5005,-92.4291,Zip Code Area,2,MW,WNC
29051010702,65108,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65076,MO,65076,051,38.3912,-92.1894,Zip Code Area,2,MW,WNC
29051010702,65085,MO,65085,151,38.427,-92.0392,Zip Code Area,2,MW,WNC
29051010702,65101,MO,65101,051,38.5462,-92.1525,Zip Code Area,1,MW,WNC
29051010702,65102,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65103,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65104,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65105,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65106,MO,65101,051,38.5767,-92.1735,Post Office or large volume customer,1,MW,WNC
29051010702,65080,MO,65080,027,38.6402,-91.9673,Zip Code Area,1,MW,WNC
29169470500,65591,MO,65591,029,37.9851,-92.547,Zip Code Area,10,MW,WNC
29023950201,63938,MO,,023,36.5114,-90.267,,,MW,WNC
29023950201,63932,MO,63932,023,36.6899,-90.2508,Zip Code Area,5,MW,WNC
29007950700,65280,MO,65280,007,39.21,-91.7216,Zip Code Area,5,MW,WNC
29007950700,65285,MO,65285,007,39.2128,-92.0046,Zip Code Area,5,MW,WNC
29009960500,65605,MO,65605,109,36.9709,-93.718,Zip Code Area,7,MW,WNC
29009960500,65623,MO,65623,009,36.749,-93.9064,Zip Code Area,10,MW,WNC
29009960500,65625,MO,65625,009,36.6784,-93.8467,Zip Code Area,7,MW,WNC
29009960500,65641,MO,65641,009,36.548,-93.7336,Zip Code Area,3,MW,WNC
29009960500,65647,MO,65647,009,36.6815,-93.9702,Zip Code Area,10,MW,WNC
29009960500,65745,MO,65745,009,36.5276,-93.9359,Zip Code Area,2,MW,WNC
29009960500,65769,MO,65769,109,36.937,-93.8005,Zip Code Area,9,MW,WNC
29009960500,65772,MO,65772,009,36.5807,-93.992,Zip Code Area,2,MW,WNC
29009960300,64874,MO,64874,009,36.7651,-94.0492,Zip Code Area,8,MW,WNC
29009960300,65708,MO,65708,009,36.9212,-93.9258,Zip Code Area,7,MW,WNC
29009960300,65723,MO,65723,109,36.973,-94.0024,Zip Code Area,7,MW,WNC
29009960300,65734,MO,65734,009,36.8069,-93.9164,Zip Code Area,8,MW,WNC
29011960300,64748,MO,64748,011,37.3995,-94.1027,Zip Code Area,8,MW,WNC
29007950700,65265,MO,65265,007,39.1712,-91.8895,Zip Code Area,4,MW,WNC
29007950700,65264,MO,65264,007,39.0968,-91.6646,Zip Code Area,5,MW,WNC
29007950700,65262,MO,65262,027,38.9551,-91.952,Zip Code Area,3,MW,WNC
29007950700,65232,MO,65232,007,39.1209,-91.7661,Zip Code Area,5,MW,WNC
29021000702,64503,MO,64503,021,39.734,-94.8171,Zip Code Area,1,MW,WNC
29021000702,64504,MO,64504,021,39.7076,-94.8677,Zip Code Area,1,MW,WNC
29021000702,64505,MO,64505,021,39.7965,-94.8443,Zip Code Area,1,MW,WNC
29021000702,64506,MO,64506,003,39.7893,-94.8043,Zip Code Area,1,MW,WNC
29021000702,64507,MO,64507,021,39.7551,-94.8173,Zip Code Area,1,MW,WNC
29021000702,64508,MO,64506,021,39.6763,-94.8574,Post Office or large volume customer,1,MW,WNC
29005950200,64446,MO,64446,005,40.3302,-95.3751,Zip Code Area,10,MW,WNC
29011960300,64759,MO,64759,011,37.5191,-94.3364,Zip Code Area,7,MW,WNC
29005950200,64482,MO,64482,005,40.4306,-95.5274,Zip Code Area,10,MW,WNC
29005950200,64496,MO,64496,005,40.478,-95.6193,Zip Code Area,10,MW,WNC
29005950200,64498,MO,64498,005,40.5357,-95.3134,Zip Code Area,10,MW,WNC
29007950700,63345,MO,63345,007,39.2742,-91.5798,Zip Code Area,5,MW,WNC
29007950700,63352,MO,63352,007,39.2425,-91.6454,Zip Code Area,5,MW,WNC
29007950700,63361,MO,63361,139,38.9839,-91.5085,Zip Code Area,7,MW,WNC
29007950700,63382,MO,63382,007,39.2949,-91.4883,Zip Code Area,7,MW,WNC
29007950700,65231,MO,65231,027,39.0122,-91.8858,Zip Code Area,3,MW,WNC
29005950200,64491,MO,64491,005,40.4418,-95.3786,Zip Code Area,10,MW,WNC
29011960300,64762,MO,64762,011,37.5725,-94.5204,Zip Code Area,5,MW,WNC
29011960300,64766,MO,64759,011,37.5848,-94.1572,Post Office or large volume customer,7,MW,WNC
29011960300,64769,MO,64769,011,37.452,-94.5756,Zip Code Area,5,MW,WNC
29019000200,65205,MO,65201,019,39.0447,-92.3496,Post Office or large volume customer,1,MW,WNC
29019000200,65211,MO,65203,019,38.9517,-92.3341,Zip Code Area,1,MW,WNC
29019000200,65212,MO,65201,019,38.9376,-92.3304,Post Office or large volume customer,1,MW,WNC
29019000200,65215,MO,65215,019,38.9532,-92.3208,Zip Code Area,1,MW,WNC
29019000200,65216,MO,65201,019,38.9517,-92.3341,Zip Code Area,1,MW,WNC
29019000200,65217,MO,65203,019,38.9517,-92.3341,Post Office or large volume customer,1,MW,WNC
29019000200,65218,MO,65203,019,38.9517,-92.3341,Post Office or large volume customer,1,MW,WNC
29019000200,65203,MO,65203,019,38.9348,-92.3639,Zip Code Area,1,MW,WNC
29019000200,65255,MO,65255,019,39.1054,-92.2239,Zip Code Area,2,MW,WNC
29019000200,65279,MO,65279,019,38.9756,-92.5079,Zip Code Area,2,MW,WNC
29019000200,65284,MO,65284,019,39.2057,-92.2953,Zip Code Area,2,MW,WNC
29019001701,65010,MO,65010,019,38.7878,-92.2537,Zip Code Area,2,MW,WNC
29019001701,65039,MO,65039,019,38.7159,-92.2864,Zip Code Area,2,MW,WNC
29019002000,65240,MO,65240,019,39.1961,-92.1472,Zip Code Area,7.1,MW,WNC
29023950201,63901,MO,63901,023,36.7662,-90.4166,Zip Code Area,4,MW,WNC
29023950201,63902,MO,63902,023,36.7125,-90.407,Post Office or large volume customer,4,MW,WNC
29019000200,65256,MO,65256,019,39.1203,-92.441,Zip Code Area,2,MW,WNC
29023950201,63937,MO,63937,035,36.9453,-90.7485,Zip Code Area,5,MW,WNC
29019000200,65202,MO,65202,019,38.995,-92.3112,Zip Code Area,1,MW,WNC
29207470200,63960,MO,63960,207,36.9422,-90.1623,Zip Code Area,10,MW,WNC
29013070300,64720,MO,64720,013,38.4125,-94.3683,Zip Code Area,2,MW,WNC
29013070300,64722,MO,64722,013,38.2605,-94.5734,Zip Code Area,2,MW,WNC
29013070300,64723,MO,64723,013,38.3954,-94.5763,Zip Code Area,2,MW,WNC
29013070300,64730,MO,64730,013,38.2712,-94.3137,Zip Code Area,7,MW,WNC
29013070300,64745,MO,64745,013,38.1661,-94.5075,Zip Code Area,2,MW,WNC
29013070300,64752,MO,64752,013,38.09,-94.5838,Zip Code Area,2,MW,WNC
29013070300,64779,MO,64779,013,38.0944,-94.3635,Zip Code Area,9,MW,WNC
29019000200,65201,MO,65201,019,38.9382,-92.3049,Zip Code Area,1,MW,WNC
29015460100,65325,MO,65325,015,38.4531,-93.1915,Zip Code Area,10.2,MW,WNC
29015460300,65335,MO,65335,015,38.5019,-93.3224,Zip Code Area,10,MW,WNC
29015460300,65338,MO,65338,015,38.4073,-93.3668,Zip Code Area,10,MW,WNC
29015460300,65355,MO,65355,015,38.2431,-93.3819,Zip Code Area,7,MW,WNC
29207470200,63750,MO,63750,017,37.147,-90.1795,Zip Code Area,2,MW,WNC
29207470200,63782,MO,63782,017,37.071,-90.0092,Zip Code Area,2,MW,WNC
29207470200,63787,MO,63787,017,37.1365,-90.0757,Zip Code Area,2,MW,WNC
29207470200,63936,MO,63936,207,36.811,-90.121,Zip Code Area,10,MW,WNC
29015460300,65326,MO,65326,015,38.1906,-93.1471,Zip Code Area,10,MW,WNC
23001020200,04260,ME,04260,005,43.9608,-70.2974,Zip Code Area,2,NE,NE
38097970300,56581,MN,56581,107,47.4554,-96.7838,Zip Code Area,10.1,MW,WNC
38097970300,56550,MN,56550,107,47.2689,-96.7987,Zip Code Area,10.1,MW,WNC
26163576400,48279,MI,48243,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163577000,48218,MI,48218,163,42.2692,-83.1364,Zip Code Area,1,MW,ENC
26163556300,48150,MI,48150,163,42.3615,-83.3649,Zip Code Area,1,MW,ENC
26163556300,48151,MI,48150,163,42.3684,-83.3527,Post Office or large volume customer,1,MW,ENC
26163556300,48152,MI,48152,163,42.4258,-83.3636,Zip Code Area,1,MW,ENC
26163556300,48153,MI,48152,163,42.3684,-83.3527,Post Office or large volume customer,1,MW,ENC
26163556300,48154,MI,48154,163,42.3958,-83.3772,Zip Code Area,1,MW,ENC
26163556300,48239,MI,48239,163,42.3756,-83.2889,Zip Code Area,1,MW,ENC
26163556300,48240,MI,48240,163,42.4264,-83.3017,Zip Code Area,1,MW,ENC
26163563500,48112,MI,48111,163,42.2048,-83.4852,Post Office or large volume customer,1,MW,ENC
26163563500,48174,MI,48174,163,42.2223,-83.3966,Zip Code Area,1,MW,ENC
26163563500,48184,MI,48184,163,42.2768,-83.3758,Zip Code Area,1,MW,ENC
26163563500,48185,MI,48185,163,42.3358,-83.3846,Zip Code Area,1,MW,ENC
26163563500,48186,MI,48186,163,42.289,-83.3686,Zip Code Area,1,MW,ENC
26163563500,48187,MI,48187,163,42.332,-83.4695,Zip Code Area,1,MW,ENC
26163576400,48278,MI,48226,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163576400,48277,MI,48226,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163576400,48275,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48272,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163574100,48209,MI,48209,163,42.3097,-83.1155,Zip Code Area,1,MW,ENC
26163574100,48228,MI,48228,163,42.3547,-83.2168,Zip Code Area,1,MW,ENC
26163576400,48101,MI,48101,163,42.2522,-83.212,Zip Code Area,1,MW,ENC
26163576400,48122,MI,48122,163,42.2812,-83.1826,Zip Code Area,1,MW,ENC
26163576400,48146,MI,48146,163,42.2422,-83.1807,Zip Code Area,1,MW,ENC
26163576400,48217,MI,48217,163,42.2719,-83.1545,Zip Code Area,1,MW,ENC
26163576400,48222,MI,48209,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163563500,48188,MI,48188,163,42.291,-83.465,Zip Code Area,1,MW,ENC
26163576400,48232,MI,48233,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48255,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48260,MI,48201,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163576400,48264,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48266,MI,48207,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163576400,48267,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48268,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48269,MI,48226,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163576400,48244,MI,48233,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163574100,48126,MI,48126,163,42.3349,-83.1801,Zip Code Area,1,MW,ENC
26163562600,48170,MI,48170,163,42.3688,-83.4799,Zip Code Area,1,MW,ENC
26163569300,48136,MI,48135,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
27001770300,55760,MN,55760,001,46.6072,-93.3076,Zip Code Area,10,MW,WNC
27001770300,55787,MN,55787,001,46.6444,-93.1272,Zip Code Area,10,MW,WNC
27001770300,56342,MN,56342,095,46.1696,-93.4741,Zip Code Area,10,MW,WNC
27001770300,56430,MN,,021,47.0741,-94.5628,,,MW,WNC
27001770300,56431,MN,56431,001,46.4799,-93.6454,Zip Code Area,10,MW,WNC
27001770300,56469,MN,56469,001,46.6895,-93.5627,Zip Code Area,10,MW,WNC
27141030502,55070,MN,55070,003,45.3903,-93.3598,Zip Code Area,2,MW,WNC
27141030502,55330,MN,55330,141,45.3136,-93.5814,Zip Code Area,1,MW,WNC
27059130301,55005,MN,55005,003,45.3887,-93.2315,Zip Code Area,2,MW,WNC
27059130301,55008,MN,55008,059,45.5576,-93.2889,Zip Code Area,2,MW,WNC
27059130301,55011,MN,55011,003,45.3414,-93.235,Zip Code Area,2,MW,WNC
27059130301,55017,MN,55017,059,45.6787,-93.4419,Zip Code Area,2,MW,WNC
27059130301,55029,MN,55029,059,45.6352,-93.1952,Zip Code Area,5,MW,WNC
27059130301,55040,MN,55040,059,45.4682,-93.2266,Zip Code Area,2,MW,WNC
27059130301,55080,MN,55080,059,45.6675,-93.2433,Zip Code Area,2,MW,WNC
27001770300,55752,MN,55752,001,46.9772,-93.3064,Zip Code Area,10,MW,WNC
27001770300,55748,MN,55748,001,46.9968,-93.5994,Zip Code Area,10,MW,WNC
26165380200,49620,MI,49620,165,44.5199,-85.6935,Zip Code Area,5,MW,ENC
26163593000,48183,MI,48183,163,42.1382,-83.2179,Zip Code Area,1,MW,ENC
26163569300,48141,MI,48141,163,42.294,-83.3146,Zip Code Area,1,MW,ENC
26163574900,48123,MI,48124,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163574900,48124,MI,48124,163,42.2941,-83.2536,Zip Code Area,1,MW,ENC
26163574900,48125,MI,48125,163,42.2768,-83.2606,Zip Code Area,1,MW,ENC
26163574900,48127,MI,48127,163,42.3353,-83.2864,Zip Code Area,1,MW,ENC
26163574900,48128,MI,48128,163,42.32,-83.2701,Zip Code Area,1,MW,ENC
26163580100,48192,MI,48192,163,42.2084,-83.1616,Zip Code Area,1,MW,ENC
26163569300,48135,MI,48135,163,42.3242,-83.3402,Zip Code Area,1,MW,ENC
26163580100,48229,MI,48229,163,42.2519,-83.1489,Zip Code Area,1,MW,ENC
26163595100,48193,MI,48193,163,42.1782,-83.2461,Zip Code Area,1,MW,ENC
26163584200,48180,MI,48180,163,42.2317,-83.2673,Zip Code Area,1,MW,ENC
26163584200,48242,MI,48242,163,42.2166,-83.3532,Zip Code Area,1,MW,ENC
26163593000,48134,MI,48134,163,42.1055,-83.2795,Zip Code Area,1,MW,ENC
26163593000,48138,MI,48138,163,42.1352,-83.1561,Zip Code Area,1,MW,ENC
26163593000,48164,MI,48164,163,42.1449,-83.3589,Zip Code Area,1,MW,ENC
26163593000,48173,MI,48173,163,42.0731,-83.2127,Zip Code Area,1,MW,ENC
26163581100,48195,MI,48195,163,42.2044,-83.1999,Zip Code Area,1,MW,ENC
26163574100,48121,MI,48120,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163574100,48120,MI,48120,163,42.3223,-83.1763,Zip Code Area,1,MW,ENC
26163533900,48288,MI,48203,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26151970800,48422,MI,48422,151,43.2622,-82.6337,Zip Code Area,2,MW,ENC
26151970800,48450,MI,48450,151,43.2435,-82.5301,Zip Code Area,2,MW,ENC
26151970900,48471,MI,48471,151,43.4055,-82.8409,Zip Code Area,7,MW,ENC
26151971100,48416,MI,48416,151,43.2171,-82.9978,Zip Code Area,10,MW,ENC
26151971200,48454,MI,48454,151,43.193,-82.8393,Zip Code Area,3,MW,ENC
26151971200,48466,MI,48466,151,43.2694,-82.8193,Zip Code Area,3,MW,ENC
26153000300,49817,MI,49817,153,45.8997,-86.5307,Zip Code Area,8,MW,ENC
26153000300,49836,MI,49836,153,46.2363,-85.9159,Zip Code Area,8,MW,ENC
26153000300,49840,MI,49840,153,46.0115,-86.0214,Zip Code Area,8,MW,ENC
26153000300,49854,MI,49854,153,46.0062,-86.2555,Zip Code Area,8,MW,ENC
26153000300,49883,MI,49883,153,46.388,-85.9708,Zip Code Area,8,MW,ENC
26155030300,48414,MI,48414,155,42.882,-84.1207,Zip Code Area,3,MW,ENC
26155030300,48418,MI,48418,155,42.8059,-83.973,Zip Code Area,3,MW,ENC
26155030300,48429,MI,48429,155,42.9117,-83.9877,Zip Code Area,7,MW,ENC
26155030300,48449,MI,48449,049,42.9693,-83.9279,Zip Code Area,3,MW,ENC
26151970600,48469,MI,48469,151,43.4329,-82.5468,Zip Code Area,3,MW,ENC
26151970600,48419,MI,48419,151,43.4258,-82.6022,Zip Code Area,10,MW,ENC
26157000100,48735,MI,48735,157,43.6543,-83.2628,Zip Code Area,10,MW,ENC
26157000100,48726,MI,48726,157,43.5797,-83.1733,Zip Code Area,10,MW,ENC
26147657100,48022,MI,48022,147,42.9872,-82.7854,Zip Code Area,2,MW,ENC
26147658500,48041,MI,48041,147,42.941,-82.8046,Zip Code Area,2,MW,ENC
26149040300,49042,MI,49042,149,41.846,-85.6571,Zip Code Area,7,MW,ENC
26149040300,49093,MI,49093,149,41.9596,-85.6371,Zip Code Area,4,MW,ENC
26149040300,49099,MI,49099,149,41.7929,-85.675,Zip Code Area,7,MW,ENC
26149040800,49030,MI,49030,149,41.8459,-85.3345,Zip Code Area,5,MW,ENC
26149040800,49091,MI,49091,149,41.8089,-85.4264,Zip Code Area,4,MW,ENC
26155030300,48460,MI,48460,155,43.1388,-83.9851,Zip Code Area,3,MW,ENC
26149041300,49032,MI,49032,149,41.9217,-85.4963,Zip Code Area,10,MW,ENC
26149041300,49075,MI,49075,149,41.9189,-85.4489,Post Office or large volume customer,10,MW,ENC
26151970400,48401,MI,48401,151,43.3619,-82.6479,Zip Code Area,3,MW,ENC
26151970400,48427,MI,48427,151,43.5151,-82.7191,Zip Code Area,10,MW,ENC
26151970400,48434,MI,48434,151,43.6632,-82.6133,Post Office or large volume customer,9,MW,ENC
26151970400,48456,MI,48456,151,43.6814,-82.7299,Zip Code Area,10,MW,ENC
26151970400,48465,MI,48465,151,43.6257,-82.7017,Zip Code Area,9,MW,ENC
26157000100,48475,MI,48475,063,43.6896,-82.964,Zip Code Area,10,MW,ENC
26149041300,49040,MI,49040,149,41.9576,-85.3306,Zip Code Area,10,MW,ENC
26155030300,48476,MI,48476,155,42.9406,-84.0328,Zip Code Area,7,MW,ENC
26155030300,48817,MI,48817,155,43.0414,-84.0276,Zip Code Area,4,MW,ENC
26155030300,48831,MI,48831,037,43.0886,-84.3869,Zip Code Area,3,MW,ENC
26161407000,48197,MI,48197,161,42.2325,-83.6336,Zip Code Area,1,MW,ENC
26161407000,48198,MI,48198,161,42.2439,-83.583,Zip Code Area,1,MW,ENC
26163533900,48201,MI,48201,163,42.3474,-83.0604,Zip Code Area,1,MW,ENC
26163533900,48202,MI,48202,163,42.377,-83.0796,Zip Code Area,1,MW,ENC
26163533900,48203,MI,48203,163,42.4212,-83.1009,Zip Code Area,1,MW,ENC
26163533900,48204,MI,48204,163,42.3661,-83.1422,Zip Code Area,1,MW,ENC
26163533900,48206,MI,48206,163,42.3749,-83.1087,Zip Code Area,1,MW,ENC
26161407000,48191,MI,48191,161,42.1292,-83.5687,Zip Code Area,2.1,MW,ENC
26163533900,48208,MI,48208,163,42.3495,-83.0927,Zip Code Area,1,MW,ENC
26163533900,48211,MI,48211,163,42.3809,-83.0409,Zip Code Area,1,MW,ENC
26163533900,48212,MI,48212,163,42.4081,-83.0583,Zip Code Area,1,MW,ENC
26163533900,48216,MI,48216,163,42.3275,-83.0827,Zip Code Area,1,MW,ENC
26163533900,48226,MI,48226,163,42.3333,-83.0484,Zip Code Area,1,MW,ENC
26163533900,48231,MI,48233,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163533900,48233,MI,48233,163,42.2399,-83.1508,Post Office or large volume customer,1,MW,ENC
26163533900,48243,MI,48243,163,42.3314,-83.0458,Post Office or large volume customer,1,MW,ENC
26163533900,48210,MI,48210,163,42.3376,-83.1303,Zip Code Area,1,MW,ENC
27025110401,55078,MN,55079,025,45.398,-92.9874,Post Office or large volume customer,2,MW,WNC
26161407000,48190,MI,48190,161,42.1244,-83.5946,Post Office or large volume customer,2.1,MW,ENC
26161405600,48108,MI,48108,161,42.2328,-83.7015,Zip Code Area,1,MW,ENC
26155030300,48841,MI,48841,155,43.1143,-84.2369,Zip Code Area,6,MW,ENC
26155030300,48857,MI,48857,155,42.8385,-84.1768,Zip Code Area,2,MW,ENC
26155030300,48867,MI,48867,155,42.9934,-84.1595,Zip Code Area,4,MW,ENC
26155031500,48872,MI,48872,155,42.82,-84.2313,Zip Code Area,2,MW,ENC
26157000300,48733,MI,48733,157,43.5126,-83.5835,Zip Code Area,9,MW,ENC
26157000600,48723,MI,48723,157,43.4833,-83.3835,Zip Code Area,9,MW,ENC
26157000600,48729,MI,48729,157,43.4735,-83.1702,Zip Code Area,9,MW,ENC
26161407000,48111,MI,48111,163,42.1949,-83.4854,Zip Code Area,1,MW,ENC
26157000900,48744,MI,48744,157,43.3562,-83.3725,Zip Code Area,10,MW,ENC
26161402200,48103,MI,48103,161,42.2794,-83.784,Zip Code Area,1,MW,ENC
26161402200,48104,MI,48104,161,42.2694,-83.7282,Zip Code Area,1,MW,ENC
26161402200,48105,MI,48105,161,42.3042,-83.7068,Zip Code Area,1,MW,ENC
26161402200,48106,MI,48103,161,42.2535,-83.8366,Post Office or large volume customer,1,MW,ENC
26161402200,48107,MI,48104,161,42.2535,-83.8366,Post Office or large volume customer,1,MW,ENC
26161402200,48109,MI,48109,161,42.2776,-83.7409,Zip Code Area,1,MW,ENC
26161402200,48113,MI,48105,161,42.2535,-83.8366,Post Office or large volume customer,1,MW,ENC
26157000900,48768,MI,48768,157,43.3691,-83.5844,Zip Code Area,7,MW,ENC
27025110401,55079,MN,55079,025,45.3975,-93.0177,Zip Code Area,2,MW,WNC
27025110401,55092,MN,55092,025,45.3364,-92.9675,Zip Code Area,2,MW,WNC
27003050710,55433,MN,55433,003,45.1643,-93.3193,Zip Code Area,1,MW,WNC
46051953100,57251,SD,57251,051,45.2727,-96.91,Zip Code Area,7,MW,WNC
46051953100,57252,SD,57252,051,45.2061,-96.6255,Zip Code Area,7,MW,WNC
46051953100,57256,SD,57256,109,45.2657,-97.1925,Zip Code Area,10,MW,WNC
46051953100,57259,SD,57259,051,45.0805,-96.5557,Zip Code Area,10,MW,WNC
46051953100,57264,SD,57264,051,45.1031,-96.8106,Zip Code Area,10,MW,WNC
46051953100,57265,SD,57265,051,45.0389,-96.7901,Zip Code Area,10,MW,WNC
46051953100,57266,SD,57266,109,45.3521,-97.0427,Zip Code Area,10,MW,WNC
46051953100,57269,SD,57269,051,45.2309,-96.8237,Zip Code Area,10,MW,WNC
46051953100,57279,SD,57279,109,45.4125,-96.856,Zip Code Area,10,MW,WNC
27013170400,56001,MN,56001,013,44.1538,-93.996,Zip Code Area,1,MW,WNC
27013170400,56002,MN,56001,013,44.1591,-94.0092,Post Office or large volume customer,1,MW,WNC
27013170400,56021,MN,56021,103,44.2791,-94.3482,Zip Code Area,5,MW,WNC
27013170400,56024,MN,56024,013,44.1546,-93.8719,Zip Code Area,1,MW,WNC
27013170400,56028,MN,56028,079,44.2231,-93.6965,Zip Code Area,10,MW,WNC
