val,label,level,level_order,adult
6591,PRGCMP,15,1,0
65910,PRGCMP,15,1,0
65911,PRGCMP,15,1,0
65913,PRGINC,15,2,0
6592,PRGCMP,15,1,0
65920,PRGCMP,15,1,0
65921,PRGCMP,15,1,0
65923,PRGINC,15,2,0
6593,PRGCMP,15,1,0
65930,PRGCMP,15,1,0
65931,PRGCMP,15,1,0
65933,PRGINC,15,2,0
6594,PRGCMP,15,1,0
65940,PRGCMP,15,1,0
65941,PRGCMP,15,1,0
65943,PRGINC,15,2,0
6595,PRGCMP,15,1,0
65950,PRGCMP,15,1,0
65951,PRGCMP,15,1,0
65953,PRGINC,15,2,0
6596,PRGCMP,15,1,0
65960,PRGCMP,15,1,0
65961,PRGCMP,15,1,0
65963,PRGINC,15,2,0
6597,PRGCMP,15,1,0
65970,PRGCMP,15,1,0
65971,PRGCMP,15,1,0
65973,PRGINC,15,2,0
6598,PRGCMP,15,1,0
65980,PRGCMP,15,1,0
65981,PRGCMP,15,1,0
65983,PRGINC,15,2,0
6599,PRGCMP,15,1,0
65990,PRGCMP,15,1,0
65991,PRGCMP,15,1,0
65993,PRGINC,15,2,0
660,PRGCMP,15,1,0
6600,PRGCMP,15,1,0
66000,PRGCMP,15,1,0
66001,PRGCMP,15,1,0
66003,PRGINC,15,2,0
6601,PRGCMP,15,1,0
66010,PRGCMP,15,1,0
66011,PRGCMP,15,1,0
66013,PRGINC,15,2,0
6602,PRGCMP,15,1,0
66020,PRGCMP,15,1,0
66021,PRGCMP,15,1,0
66023,PRGINC,15,2,0
6603,PRGCMP,15,1,0
66030,PRGCMP,15,1,0
66031,PRGCMP,15,1,0
66033,PRGINC,15,2,0
6604,PRGCMP,15,1,0
66040,PRGCMP,15,1,0
66041,PRGCMP,15,1,0
66043,PRGINC,15,2,0
6605,PRGCMP,15,1,0
66050,PRGCMP,15,1,0
66051,PRGCMP,15,1,0
66053,PRGINC,15,2,0
6606,PRGCMP,15,1,0
66060,PRGCMP,15,1,0
66061,PRGCMP,15,1,0
66063,PRGINC,15,2,0
6607,PRGCMP,15,1,0
66070,PRGCMP,15,1,0
66071,PRGCMP,15,1,0
66073,PRGINC,15,2,0
6608,PRGCMP,15,1,0
66080,PRGCMP,15,1,0
66081,PRGCMP,15,1,0
66083,PRGINC,15,2,0
6609,PRGCMP,15,1,0
66090,PRGCMP,15,1,0
66091,PRGCMP,15,1,0
66093,PRGINC,15,2,0
661,PRGCMP,15,1,0
6610,PRGCMP,15,1,0
66100,PRGCMP,15,1,0
66101,PRGCMP,15,1,0
66103,PRGINC,15,2,0
6611,PRGCMP,15,1,0
66110,PRGCMP,15,1,0
66111,PRGCMP,15,1,0
66113,PRGINC,15,2,0
6612,PRGCMP,15,1,0
66120,PRGCMP,15,1,0
66121,PRGCMP,15,1,0
66123,PRGINC,15,2,0
6613,PRGCMP,15,1,0
66130,PRGCMP,15,1,0
66131,PRGCMP,15,1,0
66133,PRGINC,15,2,0
6614,PRGCMP,15,1,0
66140,PRGCMP,15,1,0
66141,PRGCMP,15,1,0
66143,PRGINC,15,2,0
6619,PRGCMP,15,1,0
66190,PRGCMP,15,1,0
66191,PRGCMP,15,1,0
66193,PRGINC,15,2,0
662,PRGCMP,15,1,0
6620,PRGCMP,15,1,0
66200,PRGCMP,15,1,0
66201,PRGCMP,15,1,0
66203,PRGINC,15,2,0
6621,PRGCMP,15,1,0
66210,PRGCMP,15,1,0
66211,PRGCMP,15,1,0
66213,PRGINC,15,2,0
6622,PRGCMP,15,1,0
66220,PRGCMP,15,1,0
66221,PRGCMP,15,1,0
66223,PRGINC,15,2,0
6623,PRGCMP,15,1,0
66230,PRGCMP,15,1,0
66231,PRGCMP,15,1,0
66233,PRGINC,15,2,0
663,PRGCMP,15,1,0
6630,PRGCMP,15,1,0
66300,PRGCMP,15,1,0
66301,PRGCMP,15,1,0
66303,PRGINC,15,2,0
6631,PRGCMP,15,1,0
66310,PRGCMP,15,1,0
66311,PRGCMP,15,1,0
66313,PRGINC,15,2,0
6632,PRGCMP,15,1,0
66320,PRGCMP,15,1,0
66321,PRGCMP,15,1,0
66323,PRGINC,15,2,0
6633,PRGCMP,15,1,0
66330,PRGCMP,15,1,0
66331,PRGCMP,15,1,0
66333,PRGINC,15,2,0
6634,PRGCMP,15,1,0
66340,PRGCMP,15,1,0
66341,PRGCMP,15,1,0
66343,PRGINC,15,2,0
6635,PRGCMP,15,1,0
66350,PRGCMP,15,1,0
66351,PRGCMP,15,1,0
66353,PRGINC,15,2,0
6636,PRGCMP,15,1,0
66360,PRGCMP,15,1,0
66361,PRGCMP,15,1,0
66363,PRGINC,15,2,0
6638,PRGCMP,15,1,0
66380,PRGCMP,15,1,0
66381,PRGCMP,15,1,0
66383,PRGINC,15,2,0
6639,PRGCMP,15,1,0
66390,PRGCMP,15,1,0
66391,PRGCMP,15,1,0
66393,PRGINC,15,2,0
664,PRGCMP,15,1,0
6640,PRGCMP,15,1,0
66400,PRGCMP,15,1,0
66401,PRGCMP,15,1,0
66404,PRGCMP,15,1,0
6641,PRGCMP,15,1,0
66410,PRGCMP,15,1,0
66411,PRGCMP,15,1,0
66414,PRGCMP,15,1,0
6642,PRGCMP,15,1,0
66420,PRGCMP,15,1,0
66421,PRGCMP,15,1,0
66424,PRGCMP,15,1,0
6643,PRGCMP,15,1,0
66430,PRGCMP,15,1,0
66431,PRGCMP,15,1,0
66434,PRGCMP,15,1,0
6644,PRGCMP,15,1,0
66440,PRGCMP,15,1,0
66441,PRGCMP,15,1,0
66444,PRGCMP,15,1,0
6645,PRGCMP,15,1,0
66450,PRGCMP,15,1,0
66451,PRGCMP,15,1,0
66454,PRGCMP,15,1,0
66460,PRGCMP,15,1,0
66461,PRGCMP,15,1,0
66464,PRGCMP,15,1,0
6648,PRGCMP,15,1,0
66480,PRGCMP,15,1,0
66481,PRGCMP,15,1,0
66484,PRGCMP,15,1,0
6649,PRGCMP,15,1,0
66490,PRGCMP,15,1,0
66491,PRGCMP,15,1,0
66494,PRGCMP,15,1,0
665,PRGCMP,15,1,0
6650,PRGCMP,15,1,0
66500,PRGCMP,15,1,0
66501,PRGCMP,15,1,0
66503,PRGINC,15,2,0
6651,PRGCMP,15,1,0
66510,PRGCMP,15,1,0
66511,PRGCMP,15,1,0
6652,PRGCMP,15,1,0
66520,PRGCMP,15,1,0
66522,PRGCMP,15,1,0
66524,PRGCMP,15,1,0
6653,PRGCMP,15,1,0
66530,PRGCMP,15,1,0
66531,PRGCMP,15,1,0
66534,PRGCMP,15,1,0
6654,PRGCMP,15,1,0
66540,PRGCMP,15,1,0
66541,PRGCMP,15,1,0
66544,PRGCMP,15,1,0
6655,PRGCMP,15,1,0
66550,PRGCMP,15,1,0
66551,PRGCMP,15,1,0
66554,PRGCMP,15,1,0
6656,PRGCMP,15,1,0
66560,PRGCMP,15,1,0
66561,PRGCMP,15,1,0
66564,PRGCMP,15,1,0
6657,PRGCMP,15,1,0
66570,PRGCMP,15,1,0
66571,PRGCMP,15,1,0
66572,PRGCMP,15,1,0
66574,PRGCMP,15,1,0
6658,PRGCMP,15,1,0
66580,PRGCMP,15,1,0
66581,PRGCMP,15,1,0
66582,PRGCMP,15,1,0
66583,PRGINC,15,2,0
66584,PRGCMP,15,1,0
6659,PRGCMP,15,1,0
66590,PRGCMP,15,1,0
66591,PRGCMP,15,1,0
66592,PRGCMP,15,1,0
66593,PRGINC,15,2,0
66594,PRGCMP,15,1,0
666,PRGCMP,15,1,0
6660,PRGCMP,15,1,0
66600,PRGCMP,15,1,0
66602,PRGCMP,15,1,0
66604,PRGCMP,15,1,0
6661,PRGCMP,15,1,0
66610,PRGCMP,15,1,0
66612,PRGCMP,15,1,0
66614,PRGCMP,15,1,0
6662,PRGCMP,15,1,0
66620,PRGCMP,15,1,0
66622,PRGCMP,15,1,0
66624,PRGCMP,15,1,0
6663,PRGCMP,15,1,0
66630,PRGCMP,15,1,0
66632,PRGCMP,15,1,0
66634,PRGCMP,15,1,0
667,PRGCMP,15,1,0
6670,PRGCMP,15,1,0
66700,PRGCMP,15,1,0
66702,PRGCMP,15,1,0
66704,PRGCMP,15,1,0
6671,PRGCMP,15,1,0
66710,PRGCMP,15,1,0
66712,PRGCMP,15,1,0
66714,PRGCMP,15,1,0
668,PRGCMP,15,1,0
6680,PRGCMP,15,1,0
66800,PRGCMP,15,1,0
66801,PRGCMP,15,1,0
66802,PRGCMP,15,1,0
66803,PRGINC,15,2,0
66804,PRGCMP,15,1,0
6681,PRGCMP,15,1,0
66810,PRGCMP,15,1,0
66811,PRGCMP,15,1,0
66812,PRGCMP,15,1,0
66813,PRGINC,15,2,0
66814,PRGCMP,15,1,0
6682,PRGCMP,15,1,0
66820,PRGCMP,15,1,0
66821,PRGCMP,15,1,0
66822,PRGCMP,15,1,0
66823,PRGINC,15,2,0
66824,PRGCMP,15,1,0
6688,PRGCMP,15,1,0
66880,PRGCMP,15,1,0
66881,PRGCMP,15,1,0
66882,PRGCMP,15,1,0
66883,PRGINC,15,2,0
66884,PRGCMP,15,1,0
6689,PRGCMP,15,1,0
66890,PRGCMP,15,1,0
66891,PRGCMP,15,1,0
66892,PRGCMP,15,1,0
66893,PRGINC,15,2,0
66894,PRGCMP,15,1,0
669,PRGCMP,15,1,0
6690,PRGCMP,15,1,0
66900,PRGCMP,15,1,0
66901,PRGCMP,15,1,0
66902,PRGCMP,15,1,0
66903,PRGINC,15,2,0
66904,PRGCMP,15,1,0
6691,PRGCMP,15,1,0
66910,PRGCMP,15,1,0
66911,PRGCMP,15,1,0
66912,PRGCMP,15,1,0
66913,PRGINC,15,2,0
66914,PRGCMP,15,1,0
6692,PRGCMP,15,1,0
66920,PRGCMP,15,1,0
66921,PRGCMP,15,1,0
66922,PRGCMP,15,1,0
66923,PRGINC,15,2,0
66924,PRGCMP,15,1,0
6693,PRGCMP,15,1,0
66930,PRGCMP,15,1,0
66932,PRGCMP,15,1,0
66934,PRGCMP,15,1,0
6694,PRGCMP,15,1,0
66940,PRGCMP,15,1,0
66941,PRGCMP,15,1,0
66942,PRGCMP,15,1,0
66943,PRGINC,15,2,0
66944,PRGCMP,15,1,0
6695,PRGCMP,15,1,0
66950,PRGCMP,15,1,0
66951,PRGCMP,15,1,0
6696,PRGCMP,15,1,0
66960,PRGCMP,15,1,0
66961,PRGCMP,15,1,0
6697,PRGCMP,15,1,0
66970,PRGCMP,15,1,0
66971,PRGCMP,15,1,0
6698,PRGCMP,15,1,0
66980,PRGCMP,15,1,0
66981,PRGCMP,15,1,0
66982,PRGCMP,15,1,0
66983,PRGINC,15,2,0
66984,PRGCMP,15,1,0
6699,PRGCMP,15,1,0
66990,PRGCMP,15,1,0
66991,PRGCMP,15,1,0
66992,PRGCMP,15,1,0
66993,PRGINC,15,2,0
66994,PRGCMP,15,1,0
670,PRGCMP,15,1,0
6700,PRGCMP,15,1,0
67000,PRGCMP,15,1,0
67002,PRGCMP,15,1,0
67004,PRGCMP,15,1,0
67010,PRGCMP,15,1,0
67012,PRGCMP,15,1,0
67014,PRGCMP,15,1,0
67020,PRGCMP,15,1,0
67022,PRGCMP,15,1,0
67024,PRGCMP,15,1,0
67030,PRGCMP,15,1,0
67032,PRGCMP,15,1,0
67034,PRGCMP,15,1,0
67080,PRGCMP,15,1,0
67082,PRGCMP,15,1,0
67084,PRGCMP,15,1,0
671,PRGCMP,15,1,0
6710,PRGCMP,15,1,0
67100,PRGCMP,15,1,0
67101,PRGCMP,15,1,0
67102,PRGCMP,15,1,0
67103,PRGINC,15,2,0
67104,PRGCMP,15,1,0
6711,PRGCMP,15,1,0
67110,PRGCMP,15,1,0
67111,PRGCMP,15,1,0
67112,PRGCMP,15,1,0
67113,PRGINC,15,2,0
67114,PRGCMP,15,1,0
6712,PRGCMP,15,1,0
67120,PRGCMP,15,1,0
67121,PRGCMP,15,1,0
67122,PRGCMP,15,1,0
67123,PRGINC,15,2,0
67124,PRGCMP,15,1,0
6713,PRGCMP,15,1,0
67130,PRGCMP,15,1,0
67131,PRGCMP,15,1,0
67133,PRGINC,15,2,0
6714,PRGCMP,15,1,0
67140,PRGCMP,15,1,0
67142,PRGCMP,15,1,0
67144,PRGCMP,15,1,0
6715,PRGCMP,15,1,0
67150,PRGCMP,15,1,0
67151,PRGCMP,15,1,0
67152,PRGCMP,15,1,0
67153,PRGINC,15,2,0
67154,PRGCMP,15,1,0
6718,PRGCMP,15,1,0
67180,PRGCMP,15,1,0
67181,PRGCMP,15,1,0
67182,PRGCMP,15,1,0
67183,PRGINC,15,2,0
67184,PRGCMP,15,1,0
6719,PRGCMP,15,1,0
67190,PRGCMP,15,1,0
67191,PRGCMP,15,1,0
67192,PRGCMP,15,1,0
67193,PRGINC,15,2,0
67194,PRGCMP,15,1,0
672,PRGCMP,15,1,0
67200,PRGCMP,15,1,0
67202,PRGCMP,15,1,0
67204,PRGCMP,15,1,0
673,PRGCMP,15,1,0
6730,PRGCMP,15,1,0
67300,PRGCMP,15,1,0
67301,PRGCMP,15,1,0
67302,PRGCMP,15,1,0
67303,PRGINC,15,2,0
67304,PRGCMP,15,1,0
6731,PRGCMP,15,1,0
67310,PRGCMP,15,1,0
67311,PRGCMP,15,1,0
67312,PRGCMP,15,1,0
67313,PRGINC,15,2,0
67314,PRGCMP,15,1,0
6732,PRGCMP,15,1,0
67320,PRGCMP,15,1,0
67321,PRGCMP,15,1,0
67322,PRGCMP,15,1,0
67323,PRGINC,15,2,0
67324,PRGCMP,15,1,0
6733,PRGCMP,15,1,0
67330,PRGCMP,15,1,0
67331,PRGCMP,15,1,0
67332,PRGCMP,15,1,0
67333,PRGINC,15,2,0
67334,PRGCMP,15,1,0
6738,PRGCMP,15,1,0
67380,PRGCMP,15,1,0
67381,PRGCMP,15,1,0
67382,PRGCMP,15,1,0
67383,PRGINC,15,2,0
67384,PRGCMP,15,1,0
674,PRGCMP,15,1,0
6740,PRGCMP,15,1,0
67400,PRGCMP,15,1,0
67401,PRGCMP,15,1,0
67402,PRGCMP,15,1,0
67403,PRGINC,15,2,0
67404,PRGCMP,15,1,0
6741,PRGCMP,15,1,0
67410,PRGCMP,15,1,0
67412,PRGCMP,15,1,0
67414,PRGCMP,15,1,0
6742,PRGCMP,15,1,0
67420,PRGCMP,15,1,0
67422,PRGCMP,15,1,0
67424,PRGCMP,15,1,0
6743,PRGCMP,15,1,0
67430,PRGCMP,15,1,0
67432,PRGCMP,15,1,0
67434,PRGCMP,15,1,0
6744,PRGCMP,15,1,0
67440,PRGCMP,15,1,0
67442,PRGCMP,15,1,0
67444,PRGCMP,15,1,0
6745,PRGCMP,15,1,0
67450,PRGCMP,15,1,0
67451,PRGCMP,15,1,0
67452,PRGCMP,15,1,0
67453,PRGINC,15,2,0
67454,PRGCMP,15,1,0
6748,PRGCMP,15,1,0
67480,PRGCMP,15,1,0
67482,PRGCMP,15,1,0
67484,PRGCMP,15,1,0
6749,PRGCMP,15,1,0
67490,PRGCMP,15,1,0
67492,PRGCMP,15,1,0
67494,PRGCMP,15,1,0
675,PRGCMP,15,1,0
6750,PRGCMP,15,1,0
67500,PRGCMP,15,1,0
67501,PRGCMP,15,1,0
67502,PRGCMP,15,1,0
67503,PRGINC,15,2,0
67504,PRGCMP,15,1,0
6751,PRGCMP,15,1,0
67510,PRGCMP,15,1,0
67511,PRGCMP,15,1,0
67512,PRGCMP,15,1,0
67513,PRGINC,15,2,0
67514,PRGCMP,15,1,0
6752,PRGCMP,15,1,0
67520,PRGCMP,15,1,0
67521,PRGCMP,15,1,0
67522,PRGCMP,15,1,0
67523,PRGINC,15,2,0
67524,PRGCMP,15,1,0
6758,PRGCMP,15,1,0
67580,PRGCMP,15,1,0
67581,PRGCMP,15,1,0
67582,PRGCMP,15,1,0
67583,PRGINC,15,2,0
67584,PRGCMP,15,1,0
6759,PRGCMP,15,1,0
67590,PRGCMP,15,1,0
67591,PRGCMP,15,1,0
67592,PRGCMP,15,1,0
67593,PRGINC,15,2,0
67594,PRGCMP,15,1,0
676,PRGCMP,15,1,0
6760,PRGCMP,15,1,0
67600,PRGCMP,15,1,0
67601,PRGCMP,15,1,0
67602,PRGCMP,15,1,0
67603,PRGINC,15,2,0
67604,PRGCMP,15,1,0
6761,PRGCMP,15,1,0
67610,PRGCMP,15,1,0
67611,PRGCMP,15,1,0
67612,PRGCMP,15,1,0
67613,PRGINC,15,2,0
67614,PRGCMP,15,1,0
6762,PRGCMP,15,1,0
67620,PRGCMP,15,1,0
67621,PRGCMP,15,1,0
67622,PRGCMP,15,1,0
67623,PRGINC,15,2,0
67624,PRGCMP,15,1,0
6763,PRGCMP,15,1,0
67630,PRGCMP,15,1,0
67631,PRGCMP,15,1,0
67632,PRGCMP,15,1,0
67633,PRGINC,15,2,0
67634,PRGCMP,15,1,0
6764,PRGCMP,15,1,0
67640,PRGCMP,15,1,0
67641,PRGCMP,15,1,0
67642,PRGCMP,15,1,0
67643,PRGINC,15,2,0
67644,PRGCMP,15,1,0
6765,PRGCMP,15,1,0
67650,PRGCMP,15,1,0
67651,PRGCMP,15,1,0
67652,PRGCMP,15,1,0
67653,PRGINC,15,2,0
67654,PRGCMP,15,1,0
6766,PRGCMP,15,1,0
67660,PRGCMP,15,1,0
67661,PRGCMP,15,1,0
67662,PRGCMP,15,1,0
67663,PRGINC,15,2,0
67664,PRGCMP,15,1,0
6768,PRGCMP,15,1,0
67680,PRGCMP,15,1,0
67681,PRGCMP,15,1,0
67682,PRGCMP,15,1,0
67683,PRGINC,15,2,0
67684,PRGCMP,15,1,0
6769,PRGCMP,15,1,0
67690,PRGCMP,15,1,0
67691,PRGCMP,15,1,0
67692,PRGCMP,15,1,0
67693,PRGINC,15,2,0
67694,PRGCMP,15,1,0
677,PRGCMP,15,1,0
67800,PRGCMP,15,1,0
67801,PRGCMP,15,1,0
67803,PRGINC,15,2,0
67810,PRGCMP,15,1,0
67811,PRGCMP,15,1,0
67813,PRGINC,15,2,0
67900,PRGCMP,15,1,0
67901,PRGCMP,15,1,0
67902,PRGCMP,15,1,0
67903,PRGINC,15,2,0
67904,PRGCMP,15,1,0
67910,PRGCMP,15,1,0
67911,PRGCMP,15,1,0
67912,PRGCMP,15,1,0
67913,PRGINC,15,2,0
67914,PRGCMP,15,1,0
680,SKNSL,21,4,0
6800,SKNSL,21,4,0
6801,SKNSL,21,4,0
6802,SKNSL,21,4,0
6803,SKNSL,21,4,0
6804,SKNSL,21,4,0
6805,SKNSL,21,4,0
6806,SKNSL,21,4,0
6807,SKNSL,21,4,0
6808,SKNSL,21,4,0
6809,SKNSL,21,4,0
681,SKNVL,21,3,0
6810,SKNVL,21,3,0
68100,SKNVL,21,3,0
68101,SKNVL,21,3,0
68102,SKNVL,21,3,0
6811,SKNVL,21,3,0
68110,SKNVL,21,3,0
68111,SKNVL,21,3,0
6819,SKNVL,21,3,0
682,SKNVL,21,3,0
6820,SKNVL,21,3,0
6821,SKNVL,21,3,0
6822,SKNVL,21,3,0
6823,SKNVL,21,3,0
6824,SKNVL,21,3,0
6825,SKNVL,21,3,0
6826,SKNVL,21,3,0
6827,SKNVL,21,3,0
6828,SKNVL,21,3,0
6829,SKNVL,21,3,0
683,SKNSL,21,4,0
684,SKNSL,21,4,0
685,SKNSL,21,4,0
6850,SKNSL,21,4,0
6851,SKNSL,21,4,0
686,SKNVL,21,3,0
6860,SKNVL,21,3,0
68600,SKNVL,21,3,0
68601,SKNVL,21,3,0
68609,SKNVL,21,3,0
6861,SKNVL,21,3,0
6868,SKNVL,21,3,0
6869,SKNVL,21,3,0
690,SKNSL,21,4,0
6901,SKNSL,21,4,0
69010,SKNSL,21,4,0
69011,SKNSL,21,4,0
69012,SKNSL,21,4,0
69018,SKNSL,21,4,0
6908,SKNSL,21,4,0
691,SKNSL,21,4,0
6910,SKNSL,21,4,0
6918,SKNSL,21,4,0
692,SKNSL,21,4,0
6920,SKNSL,21,4,0
6921,SKNSL,21,4,0
6922,SKNSL,21,4,0
6923,SKNSL,21,4,0
6924,SKNSL,21,4,0
6925,SKNSL,21,4,0
6926,SKNSL,21,4,0
6927,SKNSL,21,4,0
69270,SKNSL,21,4,0
69271,SKNSL,21,4,0
69272,SKNSL,21,4,0
69273,SKNSL,21,4,0
69274,SKNSL,21,4,0
69275,SKNSL,21,4,0
69276,SKNSL,21,4,0
69277,SKNSL,21,4,0
69279,SKNSL,21,4,0
6928,SKNSL,21,4,0
69281,SKNSL,21,4,0
69282,SKNSL,21,4,0
69283,SKNSL,21,4,0
69284,SKNSL,21,4,0
69289,SKNSL,21,4,0
6929,SKNSL,21,4,0
693,SKNNWD,21,5,0
6930,SKNNWD,21,5,0
6931,SKNNWD,21,5,0
6938,SKNNWD,21,5,0
6939,SKNNWD,21,5,0
694,SKNSL,21,4,0
6940,SKNSL,21,4,0
6941,SKNSL,21,4,0
6942,SKNSL,21,4,0
6943,SKNSL,21,4,0
6944,SKNSL,21,4,0
6945,SKNSL,21,4,0
6946,SKNSL,21,4,0
69460,SKNSL,21,4,0
69461,SKNSL,21,4,0
6948,SKNSL,21,4,0
6949,SKNSL,21,4,0
695,SKNSL,21,4,0
6950,SKNSL,21,4,0
6951,SKNSL,21,4,0
69510,SKNSL,21,4,0
69511,SKNSL,21,4,0
69512,SKNSL,21,4,0
69513,SKNVL,21,3,0
69514,SKNVL,21,3,0
69515,SKNVL,21,3,0
69519,SKNSL,21,4,0
6952,SKNSL,21,4,0
6953,SKNSL,21,4,0
6954,SKNVL,21,3,0
69550,SKNVL,21,3,0
69551,SKNVL,21,3,0
69552,SKNVL,21,3,0
69553,SKNVL,21,3,0
69554,SKNVL,21,3,0
69555,SKNVL,21,3,0
69556,SKNVL,21,3,0
69557,SKNVL,21,3,0
69558,SKNVL,21,3,0
69559,SKNVL,21,3,0
6958,SKNSL,21,4,0
69581,SKNSL,21,4,0
69589,SKNSL,21,4,0
6959,SKNSL,21,4,0
696,SKNNWD,21,5,0
6960,SKNNWD,21,5,0
6961,SKNNWD,21,5,0
6962,SKNNWD,21,5,0
6963,SKNNWD,21,5,0
6964,SKNNWD,21,5,0
6965,SKNNWD,21,5,0
6968,SKNNWD,21,5,0
697,SKNSL,21,4,0
6970,SKNSL,21,4,0
6971,SKNSL,21,4,0
6978,SKNSL,21,4,0
6979,SKNSL,21,4,0
698,SKNNWD,21,5,0
6980,SKNNWD,21,5,0
6981,SKNNWD,21,5,0
6982,SKNNWD,21,5,0
6983,SKNNWD,21,5,0
6984,SKNNWD,21,5,0
6988,SKNNWD,21,5,0
6989,SKNNWD,21,5,0
700,SKNVL,21,3,0
701,SKNSL,21,4,0
7010,SKNSL,21,4,0
7011,SKNSL,21,4,0
7012,SKNSL,21,4,0
7013,SKNSL,21,4,0
7014,SKNSL,21,4,0
7015,SKNSL,21,4,0
7018,SKNSL,21,4,0
7019,SKNSL,21,4,0
702,SKNSL,21,4,0
7020,SKNSL,21,4,0
7021,SKNSL,21,4,0
70211,SKNSL,21,4,0
70219,SKNSL,21,4,0
7028,SKNSL,21,4,0
703,SKNSL,21,4,0
7030,SKNSL,21,4,0
7038,SKNSL,21,4,0
7039,SKNSL,21,4,0
704,SKNSL,21,4,0
7040,SKNSL,21,4,0
70400,SKNSL,21,4,0
70401,SKNSL,21,4,0
70402,SKNSL,21,4,0
70409,SKNSL,21,4,0
7041,SKNSL,21,4,0
7042,SKNSL,21,4,0
7043,SKNSL,21,4,0
7044,SKNSL,21,4,0
70441,SKNSL,21,4,0
70442,SKNSL,21,4,0
7048,SKNSL,21,4,0
7049,SKNSL,21,4,0
705,SKNSL,21,4,0
7050,SKNSL,21,4,0
7051,SKNSL,21,4,0
7052,SKNSL,21,4,0
70521,SKNSL,21,4,0
70522,SKNSL,21,4,0
7058,SKNSL,21,4,0
70581,SKNSL,21,4,0
70582,SKNSL,21,4,0
70583,SKNSL,21,4,0
70589,SKNSL,21,4,0
7059,SKNSL,21,4,0
706,SKNSL,21,4,0
7060,SKNSL,21,4,0
7061,SKNSL,21,4,0
7062,SKNSL,21,4,0
7063,SKNSL,21,4,0
7068,SKNSL,21,4,0
7069,SKNSL,21,4,0
707,SKNL,21,2,0
7070,SKNH,21,1,0
70700,SKNH,21,1,0
70701,SKNH,21,1,0
70702,SKNH,21,1,0
70703,SKNH,21,1,0
70704,SKNH,21,1,0
70705,SKNH,21,1,0
70706,SKNH,21,1,0
70707,SKNH,21,1,0
70709,SKNH,21,1,0
7071,SKNL,21,2,0
70710,SKNL,21,2,0
70711,SKNL,21,2,0
70712,SKNL,21,2,0
70713,SKNL,21,2,0
70714,SKNL,21,2,0
70715,SKNL,21,2,0
70719,SKNL,21,2,0
70720,SKNL,21,2,0
70721,SKNL,21,2,0
70722,SKNL,21,2,0
70723,SKNL,21,2,0
70724,SKNL,21,2,0
70725,SKNL,21,2,0
7078,SKNL,21,2,0
7079,SKNL,21,2,0
708,SKNSL,21,4,0
7080,SKNSL,21,4,0
7081,SKNSL,21,4,0
7082,SKNSL,21,4,0
7083,SKNSL,21,4,0
7084,SKNSL,21,4,0
7085,SKNSL,21,4,0
7088,SKNSL,21,4,0
7089,SKNSL,21,4,0
709,SKNSL,21,4,0
7090,SKNSL,21,4,0
70900,SKNSL,21,4,0
70901,SKNSL,21,4,0
70909,SKNSL,21,4,0
7091,SKNSL,21,4,0
7092,SKNSL,21,4,0
7093,SKNSL,21,4,0
7094,SKNSL,21,4,0
7098,SKNSL,21,4,0
7099,SKNSL,21,4,0
710,SKCM,20,1,0
7100,SKCM,20,1,0
7101,SKCM,20,1,0
7102,SKCM,20,1,0
7103,SKCM,20,1,0
7104,SKCM,20,1,0
7105,SKCM,20,1,0
7108,SKCM,20,1,0
7109,SKCM,20,1,0
711,SKCM,20,1,0
7110,SKCM,20,1,0
71100,SKCM,20,1,0
71101,SKCM,20,1,0
71102,SKCM,20,1,0
71103,SKCM,20,1,0
71104,SKCM,20,1,0
71105,SKCM,20,1,0
71106,SKCM,20,1,0
71107,SKCM,20,1,0
71108,SKCM,20,1,0
71109,SKCM,20,1,0
7111,SKCM,20,1,0
71110,SKCM,20,1,0
71111,SKCM,20,1,0
71112,SKCM,20,1,0
71113,SKCM,20,1,0
71114,SKCM,20,1,0
71115,SKCM,20,1,0
71116,SKCM,20,1,0
71117,SKCM,20,1,0
71118,SKCM,20,1,0
71119,SKCM,20,1,0
7112,SKCM,20,1,0
71120,SKCM,20,1,0
71121,SKCM,20,1,0
71122,SKCM,20,1,0
71123,SKCM,20,1,0
71124,SKCM,20,1,0
71125,SKCM,20,1,0
71126,SKCM,20,1,0
71127,SKCM,20,1,0
71128,SKCM,20,1,0
71129,SKCM,20,1,0
7113,SKCM,20,1,0
71130,SKCM,20,1,0
71131,SKCM,20,1,0
71132,SKCM,20,1,0
71133,SKCM,20,1,0
71134,SKCM,20,1,0
71135,SKCM,20,1,0
71136,SKCM,20,1,0
71137,SKCM,20,1,0
71138,SKCM,20,1,0
71139,SKCM,20,1,0
7114,SKCM,20,1,0
71140,SKCM,20,1,0
71141,SKCM,20,1,0
71142,SKCM,20,1,0
71143,SKCM,20,1,0
71144,SKCM,20,1,0
71145,SKCM,20,1,0
71146,SKCM,20,1,0
71147,SKCM,20,1,0
71148,SKCM,20,1,0
71149,SKCM,20,1,0
7115,SKCM,20,1,0
71150,SKCM,20,1,0
71151,SKCM,20,1,0
71152,SKCM,20,1,0
71153,SKCM,20,1,0
71154,SKCM,20,1,0
71155,SKCM,20,1,0
71156,SKCM,20,1,0
71157,SKCM,20,1,0
71158,SKCM,20,1,0
71159,SKCM,20,1,0
7116,SKCM,20,1,0
71160,SKCM,20,1,0
71161,SKCM,20,1,0
71162,SKCM,20,1,0
71163,SKCM,20,1,0
71164,SKCM,20,1,0
71165,SKCM,20,1,0
